Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,5021.0,5021.0,4964.0,4964.0,0
2025-11-11,09:20:00,4964.0,4979.5,4964.0,4979.5,3370
2025-11-11,09:25:00,4975.5,4979.0,4965.0,4965.0,1837
2025-11-11,09:30:00,4967.0,4969.0,4950.0,4952.0,10426
2025-11-11,09:35:00,4952.5,4961.5,4950.5,4961.5,3066
2025-11-11,09:40:00,4960.0,4971.5,4960.0,4963.5,1089
2025-11-11,09:45:00,4963.5,4965.0,4958.5,4961.5,536
2025-11-11,09:50:00,4959.0,4965.5,4957.0,4960.0,1120
2025-11-11,09:55:00,4958.5,4980.5,4958.5,4977.0,7793
2025-11-11,10:00:00,4976.0,4979.0,4967.5,4975.5,2592
2025-11-11,10:05:00,4975.5,4982.0,4974.0,4977.5,1067
2025-11-11,10:10:00,4977.5,4980.0,4968.0,4973.0,1624
2025-11-11,10:15:00,4972.0,4973.0,4967.5,4970.0,684
2025-11-11,10:20:00,4967.5,4971.5,4965.0,4967.0,3724
2025-11-11,10:25:00,4967.0,4969.5,4965.5,4968.0,808
2025-11-11,10:30:00,4966.0,4969.0,4962.0,4965.5,4140
2025-11-11,10:35:00,4965.0,4966.0,4962.5,4964.0,1593
2025-11-11,10:40:00,4965.0,4968.5,4964.0,4966.0,536
2025-11-11,10:45:00,4966.0,4973.0,4966.0,4973.0,515
2025-11-11,10:50:00,4971.5,4975.5,4969.5,4975.0,342
2025-11-11,10:55:00,4976.0,4980.0,4974.0,4980.0,626
2025-11-11,11:00:00,4979.5,4980.0,4973.0,4973.0,772
2025-11-11,11:05:00,4975.0,4978.5,4973.5,4976.0,233
2025-11-11,11:10:00,4974.5,4976.0,4966.5,4966.5,362
2025-11-11,11:15:00,4968.0,4968.0,4965.0,4965.5,334
2025-11-11,11:20:00,4965.0,4965.5,4960.0,4960.0,363
2025-11-11,11:25:00,4960.0,4961.5,4960.0,4960.0,1965
2025-11-11,11:30:00,4959.0,4967.5,4952.0,4964.0,2703
2025-11-11,11:35:00,4964.0,4964.0,4960.0,4963.5,1861
2025-11-11,11:40:00,4963.5,4965.0,4961.5,4962.0,1055
2025-11-11,11:45:00,4960.5,4974.0,4960.5,4973.0,1465
2025-11-11,11:50:00,4973.0,4977.5,4970.5,4975.5,3486
2025-11-11,11:55:00,4979.0,4979.0,4973.0,4975.0,1250
2025-11-11,12:00:00,4975.0,4975.5,4972.5,4975.5,904
2025-11-11,12:05:00,4975.5,4981.5,4973.0,4975.0,2213
2025-11-11,12:10:00,4975.5,4978.5,4965.0,4968.5,6631
2025-11-11,12:15:00,4968.5,4969.5,4960.0,4961.0,2584
2025-11-11,12:20:00,4961.0,4965.0,4960.0,4961.5,2249
2025-11-11,12:25:00,4962.0,4965.0,4962.0,4965.0,362
2025-11-11,12:30:00,4965.0,4969.5,4964.5,4967.5,951
2025-11-11,12:35:00,4968.5,4972.5,4965.5,4966.0,768
2025-11-11,12:40:00,4966.0,4970.0,4961.0,4966.0,5894
2025-11-11,12:45:00,4965.5,4967.5,4965.0,4966.0,1867
2025-11-11,12:50:00,4967.0,4968.5,4960.0,4961.5,5065
2025-11-11,12:55:00,4960.0,4961.5,4946.0,4950.0,8396
2025-11-11,13:00:00,4953.0,4955.5,4944.5,4945.0,6485
2025-11-11,13:05:00,4946.0,4952.0,4941.0,4949.5,5704
2025-11-11,13:10:00,4952.0,4957.0,4951.0,4957.0,1166
2025-11-11,13:15:00,4957.5,4968.0,4957.5,4967.5,990
2025-11-11,13:20:00,4967.0,4968.0,4963.5,4964.5,1389
2025-11-11,13:25:00,4965.0,4967.0,4964.5,4965.0,318
2025-11-11,13:30:00,4966.0,4967.0,4965.0,4965.0,470
2025-11-11,13:35:00,4967.0,4967.0,4965.0,4965.0,1181
2025-11-11,13:40:00,4967.0,4967.0,4951.0,4951.0,8073
2025-11-11,13:45:00,4952.0,4959.0,4952.0,4959.0,1147
2025-11-11,13:50:00,4959.0,4959.0,4955.5,4959.0,978
2025-11-11,13:55:00,4959.0,4959.0,4954.0,4954.0,826
2025-11-11,14:00:00,4954.0,4963.5,4954.0,4963.5,2437
2025-11-11,14:05:00,4963.5,4963.5,4960.0,4961.5,535
2025-11-11,14:10:00,4960.0,4966.5,4960.0,4965.0,5589
2025-11-11,14:15:00,4965.0,4970.0,4965.0,4969.0,2691
2025-11-11,14:20:00,4969.0,4972.0,4966.0,4969.0,1582
2025-11-11,14:25:00,4969.0,4969.0,4966.0,4968.5,781
2025-11-11,14:30:00,4969.5,4970.5,4965.0,4968.0,3722
2025-11-11,14:35:00,4968.0,4968.5,4965.5,4967.0,1711
2025-11-11,14:40:00,4967.0,4968.0,4962.5,4967.5,2964
2025-11-11,14:45:00,4967.5,4972.0,4967.0,4971.0,2385
2025-11-11,14:50:00,4971.5,4974.5,4970.0,4971.0,2757
2025-11-11,14:55:00,4970.5,4972.0,4970.0,4971.0,3082
2025-11-11,15:00:00,4972.5,4975.5,4970.5,4975.0,3631
2025-11-11,15:05:00,4975.5,4975.5,4974.5,4974.5,6031
2025-11-11,15:10:00,4973.5,4977.5,4971.0,4975.0,6161
2025-11-11,15:15:00,4976.5,4983.5,4976.5,4981.0,5378
2025-11-11,15:20:00,4981.0,4982.0,4980.5,4981.5,4928
2025-11-11,15:25:00,4983.5,4986.0,4975.0,4975.0,7048
