Time,Open,High,Low,Close,Volume
09:15:00,2681.5,2681.5,2660.0,2670.5,0
09:20:00,2672.0,2677.0,2671.0,2674.5,4347
09:25:00,2673.5,2676.5,2672.5,2675.0,4525
09:30:00,2674.5,2678.0,2670.0,2677.0,4034
09:35:00,2678.0,2678.5,2669.0,2670.0,2206
09:40:00,2670.0,2675.5,2670.0,2673.5,1986
09:45:00,2673.0,2674.0,2668.5,2673.0,2762
09:50:00,2673.0,2679.0,2673.0,2678.5,2662
09:55:00,2679.0,2679.0,2675.0,2676.5,1519
10:00:00,2677.0,2677.0,2673.0,2677.0,7033
10:05:00,2675.5,2677.5,2674.5,2677.0,987
10:10:00,2675.5,2679.0,2675.0,2678.0,2212
10:15:00,2676.5,2677.5,2673.5,2673.5,1315
10:20:00,2673.5,2675.5,2670.0,2671.5,1482
10:25:00,2668.0,2668.0,2665.0,2667.5,3526
10:30:00,2667.0,2670.0,2667.0,2669.0,1252
10:35:00,2667.5,2670.0,2667.5,2670.0,939
10:40:00,2668.5,2670.5,2668.5,2670.0,672
10:45:00,2668.5,2677.5,2668.5,2675.0,4358
10:50:00,2673.5,2677.0,2671.5,2677.0,3806
10:55:00,2677.0,2677.0,2675.0,2677.0,2187
11:00:00,2678.5,2680.0,2678.0,2678.0,3275
11:05:00,2678.0,2678.5,2675.0,2675.0,1694
11:10:00,2675.0,2678.5,2675.0,2678.5,1350
11:15:00,2678.5,2679.0,2676.0,2676.5,1207
11:20:00,2678.0,2679.0,2676.0,2678.5,2546
11:25:00,2678.5,2679.5,2677.0,2678.5,990
11:30:00,2677.0,2679.0,2673.5,2676.0,2390
11:35:00,2676.0,2677.5,2675.0,2677.0,1170
11:40:00,2677.5,2679.0,2676.0,2676.5,982
11:45:00,2678.0,2686.5,2676.5,2686.0,3538
11:50:00,2686.0,2687.5,2683.0,2685.5,1569
11:55:00,2685.5,2686.0,2683.0,2684.0,2149
12:00:00,2684.0,2687.5,2683.0,2685.0,2939
12:05:00,2684.0,2686.0,2683.0,2684.5,1268
12:10:00,2684.5,2689.0,2682.0,2689.0,5180
12:15:00,2689.0,2689.0,2683.0,2685.0,4287
12:20:00,2685.0,2689.5,2682.5,2687.5,3551
12:25:00,2688.0,2693.0,2686.5,2692.0,16226
12:30:00,2692.0,2692.0,2690.5,2692.0,3007
12:35:00,2692.0,2692.5,2689.5,2689.5,1595
12:40:00,2690.0,2690.0,2688.0,2689.5,934
12:45:00,2689.5,2689.5,2685.0,2687.0,2820
12:50:00,2686.5,2688.0,2685.5,2686.0,4493
12:55:00,2686.0,2688.0,2684.5,2687.5,1862
13:00:00,2687.5,2688.5,2685.5,2688.0,1039
13:05:00,2686.5,2692.5,2686.0,2692.0,5178
13:10:00,2692.0,2692.0,2689.5,2690.0,5008
13:15:00,2690.0,2690.0,2681.5,2681.5,6579
13:20:00,2681.5,2685.0,2680.5,2685.0,1721
13:25:00,2685.0,2685.0,2682.0,2683.5,859
13:30:00,2683.5,2687.0,2682.0,2687.0,1972
13:35:00,2687.0,2687.5,2685.0,2685.5,1296
13:40:00,2686.0,2686.0,2682.5,2684.0,3617
13:45:00,2684.0,2684.0,2680.0,2681.0,2212
13:50:00,2681.0,2682.0,2680.0,2680.5,2236
13:55:00,2680.5,2681.5,2678.5,2679.5,2127
14:00:00,2679.0,2682.5,2679.0,2681.5,2766
14:05:00,2681.5,2682.0,2680.0,2681.5,1210
14:10:00,2681.5,2683.0,2681.0,2682.0,1170
14:15:00,2682.0,2682.0,2677.0,2677.0,4061
14:20:00,2677.0,2678.0,2674.0,2674.0,10001
14:25:00,2674.0,2675.0,2673.0,2673.5,1715
14:30:00,2674.5,2675.0,2673.0,2675.0,3809
14:35:00,2675.0,2675.0,2673.0,2674.0,1807
14:40:00,2674.0,2674.0,2671.0,2671.0,1764
14:45:00,2671.0,2676.0,2670.5,2675.0,14932
14:50:00,2674.0,2675.0,2671.5,2674.0,4231
14:55:00,2674.5,2675.0,2672.5,2673.5,8070
15:00:00,2673.5,2675.0,2671.0,2674.5,11502
15:05:00,2674.0,2675.0,2673.5,2674.0,9633
15:10:00,2674.0,2674.0,2670.0,2670.0,8782
15:15:00,2671.0,2674.5,2671.0,2673.0,10999
15:20:00,2673.0,2673.0,2670.5,2671.0,9633
15:25:00,2671.5,2677.0,2668.0,2668.0,21910
