Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,9042.0,9042.5,9015.0,9026.5,0
2025-11-11,09:20:00,9012.5,9028.0,9012.5,9028.0,22
2025-11-11,09:25:00,9030.0,9040.0,9020.0,9020.0,236
2025-11-11,09:30:00,9017.0,9017.0,9001.0,9005.0,116
2025-11-11,09:35:00,9005.0,9009.0,9000.0,9004.5,81
2025-11-11,09:40:00,9000.5,9000.5,9000.0,9000.0,245
2025-11-11,09:45:00,9003.5,9003.5,9000.0,9000.0,46
2025-11-11,09:50:00,9000.5,9001.0,9000.5,9001.0,6
2025-11-11,09:55:00,9001.0,9016.0,9001.0,9001.5,61
2025-11-11,10:00:00,8990.0,8990.0,8973.5,8974.0,486
2025-11-11,10:05:00,8973.0,8984.5,8966.5,8977.5,81
2025-11-11,10:10:00,8974.0,8974.0,8965.5,8965.5,62
2025-11-11,10:15:00,8970.5,8970.5,8965.0,8965.0,53
2025-11-11,10:20:00,8958.0,8958.0,8944.0,8944.0,142
2025-11-11,10:25:00,8944.0,8944.0,8932.0,8943.0,144
2025-11-11,10:30:00,8940.0,8940.0,8925.0,8925.0,86
2025-11-11,10:35:00,8920.0,8925.0,8915.5,8920.0,52
2025-11-11,10:40:00,8920.0,8920.0,8915.5,8915.5,2
2025-11-11,10:45:00,8915.5,8915.5,8911.0,8912.0,34
2025-11-11,10:50:00,8911.5,8927.0,8909.0,8909.0,213
2025-11-11,10:55:00,8909.0,8909.0,8907.0,8907.0,88
2025-11-11,11:00:00,8898.0,8898.0,8882.0,8890.5,164
2025-11-11,11:05:00,8950.0,8954.5,8928.0,8928.0,204
2025-11-11,11:10:00,8966.5,8979.5,8950.0,8950.0,265
2025-11-11,11:15:00,8949.0,8982.0,8949.0,8966.0,128
2025-11-11,11:20:00,8969.5,9010.0,8969.5,9000.0,707
2025-11-11,11:25:00,9000.0,9001.0,9000.0,9000.0,192
2025-11-11,11:30:00,9000.0,9010.0,9000.0,9010.0,90
2025-11-11,11:35:00,9001.0,9001.0,9000.0,9000.5,33
2025-11-11,11:40:00,9004.5,9004.5,9000.5,9000.5,148
2025-11-11,11:45:00,9000.5,9001.0,9000.5,9001.0,804
2025-11-11,11:50:00,9001.0,9001.0,9000.5,9000.5,104
2025-11-11,11:55:00,9000.5,9001.0,9000.5,9001.0,262
2025-11-11,12:00:00,9001.0,9001.0,9001.0,9001.0,6
2025-11-11,12:05:00,9000.0,9001.0,9000.0,9001.0,29
2025-11-11,12:10:00,9003.5,9003.5,9000.5,9000.5,100
2025-11-11,12:15:00,9001.0,9001.0,9001.0,9001.0,0
2025-11-11,12:20:00,9002.0,9014.0,9000.0,9001.5,168
2025-11-11,12:25:00,9011.5,9027.0,9004.0,9015.0,559
2025-11-11,12:30:00,9021.0,9022.0,9021.0,9022.0,3
2025-11-11,12:35:00,9027.5,9027.5,9027.5,9027.5,1
2025-11-11,12:40:00,9026.0,9026.0,9026.0,9026.0,3
2025-11-11,12:45:00,9022.0,9024.5,9018.0,9018.0,125
2025-11-11,12:55:00,9024.0,9024.0,9024.0,9024.0,5
2025-11-11,13:00:00,9023.5,9023.5,9023.5,9023.5,1
2025-11-11,13:05:00,9011.0,9030.0,9008.0,9024.5,414
2025-11-11,13:10:00,9020.0,9020.0,9020.0,9020.0,10
2025-11-11,13:15:00,9026.5,9035.5,9026.5,9030.0,95
2025-11-11,13:20:00,9030.0,9032.0,9030.0,9032.0,65
2025-11-11,13:25:00,9040.0,9040.0,9035.0,9035.0,141
2025-11-11,13:30:00,9035.0,9046.5,9035.0,9046.0,432
2025-11-11,13:35:00,9046.0,9046.0,9046.0,9046.0,32
2025-11-11,13:40:00,9046.0,9046.0,9041.0,9041.0,13
2025-11-11,13:45:00,9040.0,9040.0,9035.5,9035.5,27
2025-11-11,13:50:00,9040.0,9040.0,9035.0,9039.5,45
2025-11-11,13:55:00,9040.0,9040.0,9040.0,9040.0,5
2025-11-11,14:00:00,9035.5,9050.0,9035.5,9050.0,458
2025-11-11,14:05:00,9041.0,9050.0,9040.5,9050.0,22
2025-11-11,14:10:00,9060.0,9060.0,9060.0,9060.0,31
2025-11-11,14:15:00,9052.0,9070.5,9052.0,9070.5,39
2025-11-11,14:20:00,9070.5,9070.5,9059.0,9059.0,23
2025-11-11,14:25:00,9059.0,9070.0,9059.0,9070.0,11
2025-11-11,14:30:00,9083.0,9087.5,9078.0,9083.0,151
2025-11-11,14:35:00,9090.0,9096.5,9069.5,9069.5,132
2025-11-11,14:40:00,9070.0,9087.0,9069.0,9080.0,123
2025-11-11,14:45:00,9081.0,9105.0,9081.0,9093.5,87
2025-11-11,14:50:00,9099.0,9115.0,9099.0,9115.0,109
2025-11-11,14:55:00,9106.0,9114.5,9100.0,9100.0,687
2025-11-11,15:00:00,9117.5,9163.0,9117.5,9163.0,373
2025-11-11,15:05:00,9163.0,9194.5,9140.5,9152.0,977
2025-11-11,15:10:00,9155.0,9155.0,9124.5,9134.5,278
2025-11-11,15:15:00,9134.0,9153.0,9126.5,9152.0,312
2025-11-11,15:20:00,9157.0,9170.5,9151.0,9151.0,508
2025-11-11,15:25:00,9150.5,9150.5,9086.0,9150.0,297
