Time,Open,High,Low,Close,Volume
09:15:00,3588.89990234375,3588.89990234375,3533.800048828125,3557.0,0
09:20:00,3553.39990234375,3568.199951171875,3549.199951171875,3554.699951171875,8822
09:25:00,3555.89990234375,3556.60009765625,3541.0,3551.10009765625,6960
09:30:00,3547.699951171875,3547.699951171875,3531.800048828125,3536.5,10964
09:35:00,3536.0,3538.300048828125,3519.5,3523.10009765625,23868
09:40:00,3523.10009765625,3527.800048828125,3512.0,3521.60009765625,27153
09:45:00,3521.699951171875,3539.0,3520.800048828125,3535.800048828125,14846
09:50:00,3535.699951171875,3537.5,3531.10009765625,3531.10009765625,2554
09:55:00,3531.5,3531.60009765625,3525.0,3528.800048828125,3274
10:00:00,3528.5,3537.0,3528.39990234375,3536.800048828125,2077
10:05:00,3536.699951171875,3537.0,3524.0,3524.800048828125,4713
10:10:00,3529.699951171875,3529.89990234375,3522.199951171875,3522.199951171875,2841
10:15:00,3522.60009765625,3534.300048828125,3522.60009765625,3530.699951171875,3987
10:20:00,3531.300048828125,3532.5,3518.10009765625,3522.300048828125,6392
10:25:00,3522.0,3529.10009765625,3521.5,3527.199951171875,3159
10:30:00,3527.10009765625,3528.5,3517.0,3517.800048828125,6608
10:35:00,3517.800048828125,3522.0,3515.699951171875,3517.89990234375,7389
10:40:00,3518.0,3519.300048828125,3513.5,3515.0,4122
10:45:00,3515.0,3517.89990234375,3515.0,3517.0,3396
10:50:00,3517.0,3521.0,3515.5,3516.10009765625,3124
10:55:00,3516.60009765625,3518.39990234375,3514.800048828125,3515.5,2858
11:00:00,3515.5,3517.800048828125,3515.0,3515.800048828125,3635
11:05:00,3515.800048828125,3519.0,3513.0,3518.699951171875,1933
11:10:00,3517.89990234375,3520.800048828125,3513.0,3514.800048828125,49271
11:15:00,3512.199951171875,3520.699951171875,3511.0,3518.60009765625,6429
11:20:00,3518.60009765625,3521.0,3515.0,3521.0,1920
11:25:00,3521.0,3542.0,3521.0,3541.0,20760
11:30:00,3540.800048828125,3551.0,3538.0,3548.10009765625,18383
11:35:00,3548.199951171875,3553.0,3542.199951171875,3543.10009765625,9727
11:40:00,3543.10009765625,3548.699951171875,3540.199951171875,3543.800048828125,8655
11:45:00,3543.800048828125,3551.699951171875,3543.5,3547.199951171875,17939
11:50:00,3546.10009765625,3550.10009765625,3544.699951171875,3549.300048828125,5749
11:55:00,3549.5,3551.0,3547.0,3549.5,2422
12:00:00,3549.39990234375,3551.0,3547.300048828125,3549.89990234375,2070
12:05:00,3549.89990234375,3549.89990234375,3547.699951171875,3548.39990234375,1332
12:10:00,3548.699951171875,3549.89990234375,3547.60009765625,3547.699951171875,1433
12:15:00,3547.60009765625,3565.89990234375,3547.60009765625,3563.300048828125,31660
12:20:00,3563.300048828125,3575.300048828125,3562.800048828125,3569.699951171875,11999
12:25:00,3570.5,3575.89990234375,3565.0,3570.0,7942
12:30:00,3570.699951171875,3576.199951171875,3570.0,3571.800048828125,4079
12:35:00,3571.10009765625,3577.699951171875,3570.5,3575.10009765625,6224
12:40:00,3575.5,3576.89990234375,3565.89990234375,3571.199951171875,7434
12:45:00,3571.199951171875,3574.0,3567.300048828125,3572.300048828125,1904
12:50:00,3572.199951171875,3575.0,3567.39990234375,3569.60009765625,2778
12:55:00,3568.39990234375,3577.0,3568.39990234375,3575.0,3798
13:00:00,3575.0,3579.89990234375,3571.89990234375,3574.300048828125,1380
13:05:00,3575.800048828125,3579.300048828125,3574.10009765625,3575.199951171875,897
13:10:00,3576.300048828125,3583.0,3575.89990234375,3575.89990234375,6177
13:15:00,3575.800048828125,3584.699951171875,3575.60009765625,3580.5,4650
13:20:00,3580.60009765625,3587.300048828125,3580.300048828125,3584.5,3516
13:25:00,3585.0,3590.0,3581.0,3582.39990234375,3917
13:30:00,3582.10009765625,3583.199951171875,3577.0,3582.10009765625,1430
13:35:00,3582.5,3584.39990234375,3580.0,3580.39990234375,2528
13:40:00,3582.0,3583.0,3577.199951171875,3583.0,1395
13:45:00,3583.800048828125,3583.800048828125,3578.39990234375,3582.0,2657
13:50:00,3578.800048828125,3585.89990234375,3578.0,3584.199951171875,6563
13:55:00,3584.199951171875,3586.300048828125,3576.0,3576.0,1436
14:00:00,3575.800048828125,3578.10009765625,3574.60009765625,3578.10009765625,9614
14:05:00,3576.89990234375,3580.300048828125,3576.89990234375,3578.0,1064
14:10:00,3578.0,3579.5,3575.699951171875,3577.10009765625,1051
14:15:00,3577.39990234375,3578.0,3575.10009765625,3575.699951171875,893
14:20:00,3575.60009765625,3578.0,3572.5,3573.5,931
14:25:00,3574.699951171875,3576.5,3570.699951171875,3575.699951171875,1551
14:30:00,3575.60009765625,3580.0,3575.0,3575.0,755
14:35:00,3575.0,3578.39990234375,3575.0,3576.699951171875,817
14:40:00,3576.89990234375,3580.0,3575.10009765625,3579.10009765625,2127
14:45:00,3581.300048828125,3581.89990234375,3578.10009765625,3580.199951171875,1509
14:50:00,3580.60009765625,3581.89990234375,3575.89990234375,3576.699951171875,1757
14:55:00,3576.39990234375,3584.0,3575.39990234375,3575.699951171875,4204
15:00:00,3576.199951171875,3578.300048828125,3575.0,3575.0,4947
15:05:00,3575.300048828125,3576.10009765625,3564.0,3570.10009765625,13814
15:10:00,3570.199951171875,3576.39990234375,3568.699951171875,3575.10009765625,17515
15:15:00,3575.10009765625,3575.5,3570.800048828125,3570.800048828125,6550
15:20:00,3571.300048828125,3574.300048828125,3565.10009765625,3566.60009765625,14332
15:25:00,3567.39990234375,3575.699951171875,3567.39990234375,3572.5,11459
