Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,1565.0,1574.800048828125,1564.9000244140625,1565.800048828125,0
2025-11-11,09:20:00,1565.800048828125,1570.9000244140625,1564.5,1565.800048828125,7202
2025-11-11,09:25:00,1565.9000244140625,1566.0,1562.800048828125,1564.4000244140625,6401
2025-11-11,09:30:00,1564.4000244140625,1564.4000244140625,1560.0,1560.9000244140625,5607
2025-11-11,09:35:00,1560.5999755859375,1562.199951171875,1559.199951171875,1561.300048828125,5872
2025-11-11,09:40:00,1561.199951171875,1564.0999755859375,1560.300048828125,1563.0999755859375,5420
2025-11-11,09:45:00,1563.0,1563.5999755859375,1561.0999755859375,1561.0999755859375,2774
2025-11-11,09:50:00,1561.0999755859375,1563.199951171875,1559.199951171875,1559.5,2962
2025-11-11,09:55:00,1560.0,1560.9000244140625,1559.199951171875,1560.699951171875,1357
2025-11-11,10:00:00,1560.5999755859375,1560.5999755859375,1559.699951171875,1559.800048828125,1002
2025-11-11,10:05:00,1559.800048828125,1563.5,1559.800048828125,1562.9000244140625,5761
2025-11-11,10:10:00,1562.0999755859375,1564.4000244140625,1561.5,1562.0,4840
2025-11-11,10:15:00,1561.800048828125,1563.0,1561.699951171875,1562.0,1058
2025-11-11,10:20:00,1563.300048828125,1564.4000244140625,1561.5,1562.300048828125,14552
2025-11-11,10:25:00,1561.4000244140625,1562.0,1560.199951171875,1560.800048828125,2361
2025-11-11,10:30:00,1560.4000244140625,1561.0,1559.699951171875,1559.9000244140625,1347
2025-11-11,10:35:00,1559.5999755859375,1561.5,1558.800048828125,1559.5,4342
2025-11-11,10:40:00,1559.5,1561.0999755859375,1559.4000244140625,1560.9000244140625,1507
2025-11-11,10:45:00,1560.9000244140625,1562.5999755859375,1560.9000244140625,1561.5,1226
2025-11-11,10:50:00,1561.699951171875,1563.699951171875,1560.4000244140625,1563.4000244140625,6302
2025-11-11,10:55:00,1563.4000244140625,1563.4000244140625,1562.0,1563.0,811
2025-11-11,11:00:00,1562.5999755859375,1563.300048828125,1560.0,1560.0,696
2025-11-11,11:05:00,1559.300048828125,1562.4000244140625,1559.300048828125,1562.4000244140625,2787
2025-11-11,11:10:00,1562.0,1562.699951171875,1561.0,1561.300048828125,990
2025-11-11,11:15:00,1561.199951171875,1561.199951171875,1560.0,1560.0999755859375,676
2025-11-11,11:20:00,1560.699951171875,1560.699951171875,1558.9000244140625,1559.300048828125,2457
2025-11-11,11:25:00,1559.300048828125,1559.300048828125,1558.0,1558.0,2138
2025-11-11,11:30:00,1557.5,1558.4000244140625,1557.0999755859375,1557.5999755859375,4989
2025-11-11,11:35:00,1557.5999755859375,1557.5999755859375,1556.699951171875,1557.5999755859375,1674
2025-11-11,11:40:00,1557.699951171875,1559.0,1557.699951171875,1558.800048828125,880
2025-11-11,11:45:00,1559.0,1560.0999755859375,1558.199951171875,1558.4000244140625,3120
2025-11-11,11:50:00,1558.4000244140625,1560.699951171875,1558.4000244140625,1560.5,587
2025-11-11,11:55:00,1559.9000244140625,1560.5999755859375,1558.9000244140625,1558.9000244140625,975
2025-11-11,12:00:00,1558.9000244140625,1559.800048828125,1558.9000244140625,1559.5999755859375,817
2025-11-11,12:05:00,1559.800048828125,1560.0,1557.5999755859375,1558.199951171875,1573
2025-11-11,12:10:00,1558.0,1558.199951171875,1556.300048828125,1557.5999755859375,2814
2025-11-11,12:15:00,1556.699951171875,1556.699951171875,1555.199951171875,1556.0,6771
2025-11-11,12:20:00,1555.800048828125,1557.0,1555.0999755859375,1556.0,2253
2025-11-11,12:25:00,1555.4000244140625,1558.9000244140625,1554.0,1558.4000244140625,4005
2025-11-11,12:30:00,1558.300048828125,1559.5999755859375,1557.800048828125,1557.9000244140625,2949
2025-11-11,12:35:00,1557.9000244140625,1558.199951171875,1557.300048828125,1557.5,398
2025-11-11,12:40:00,1557.0,1557.0,1556.0,1556.0999755859375,338
