Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,1178.5999755859375,1193.800048828125,1178.5999755859375,1191.300048828125,0
2025-11-11,09:20:00,1191.300048828125,1195.9000244140625,1189.699951171875,1195.9000244140625,1123
2025-11-11,09:25:00,1194.199951171875,1196.9000244140625,1192.800048828125,1196.0,1326
2025-11-11,09:30:00,1195.0,1198.0,1193.4000244140625,1197.199951171875,1631
2025-11-11,09:35:00,1197.199951171875,1197.800048828125,1194.5,1196.4000244140625,868
2025-11-11,09:40:00,1195.9000244140625,1196.4000244140625,1194.199951171875,1196.4000244140625,908
2025-11-11,09:45:00,1195.0999755859375,1197.9000244140625,1194.5,1194.9000244140625,1738
2025-11-11,09:50:00,1196.0999755859375,1197.699951171875,1195.4000244140625,1196.199951171875,722
2025-11-11,09:55:00,1196.199951171875,1197.699951171875,1194.5999755859375,1197.0999755859375,959
2025-11-11,10:00:00,1197.0,1199.0,1197.0,1198.9000244140625,1089
2025-11-11,10:05:00,1199.0,1199.800048828125,1197.0999755859375,1199.800048828125,1219
2025-11-11,10:10:00,1199.800048828125,1202.5,1199.199951171875,1201.9000244140625,4314
2025-11-11,10:15:00,1202.0,1204.4000244140625,1200.0,1202.5999755859375,1239
2025-11-11,10:20:00,1202.199951171875,1202.199951171875,1199.0,1200.0,745
2025-11-11,10:25:00,1200.0,1200.4000244140625,1195.0,1197.5,5231
2025-11-11,10:30:00,1197.5,1199.9000244140625,1195.5999755859375,1198.9000244140625,931
2025-11-11,10:35:00,1198.9000244140625,1200.4000244140625,1198.4000244140625,1199.800048828125,559
2025-11-11,10:40:00,1200.0999755859375,1200.800048828125,1199.5999755859375,1200.800048828125,435
2025-11-11,10:45:00,1201.0,1201.0,1198.800048828125,1200.0,299
2025-11-11,10:50:00,1199.9000244140625,1202.0,1197.4000244140625,1202.0,1416
2025-11-11,10:55:00,1202.0,1202.0,1200.0,1200.5,191
2025-11-11,11:00:00,1200.300048828125,1201.5999755859375,1198.0999755859375,1201.5999755859375,633
2025-11-11,11:05:00,1200.5,1201.4000244140625,1199.199951171875,1200.0999755859375,215
2025-11-11,11:10:00,1200.0999755859375,1201.9000244140625,1200.0,1200.5,254
2025-11-11,11:15:00,1200.5999755859375,1201.5,1198.4000244140625,1199.9000244140625,622
2025-11-11,11:20:00,1200.199951171875,1201.0,1199.0,1200.699951171875,361
2025-11-11,11:25:00,1200.699951171875,1200.800048828125,1198.9000244140625,1200.0,279
2025-11-11,11:30:00,1200.0,1201.5,1200.0,1200.0,208
2025-11-11,11:35:00,1200.0,1201.0,1200.0,1200.4000244140625,115
2025-11-11,11:40:00,1200.4000244140625,1201.5,1200.0,1201.5,175
2025-11-11,11:45:00,1201.800048828125,1201.800048828125,1200.0999755859375,1200.9000244140625,72
2025-11-11,11:50:00,1200.9000244140625,1201.9000244140625,1200.0999755859375,1201.9000244140625,278
2025-11-11,11:55:00,1201.9000244140625,1201.9000244140625,1200.0,1201.0999755859375,251
2025-11-11,12:00:00,1201.0999755859375,1201.0999755859375,1200.0999755859375,1200.800048828125,138
2025-11-11,12:05:00,1201.0,1201.0999755859375,1200.199951171875,1200.199951171875,296
2025-11-11,12:10:00,1201.199951171875,1201.199951171875,1200.0999755859375,1200.199951171875,90
2025-11-11,12:15:00,1201.199951171875,1203.300048828125,1200.199951171875,1202.0999755859375,695
2025-11-11,12:20:00,1202.0,1205.0,1200.800048828125,1202.199951171875,1117
2025-11-11,12:25:00,1203.0999755859375,1203.0999755859375,1201.0999755859375,1201.800048828125,72
2025-11-11,12:30:00,1201.699951171875,1204.5,1201.699951171875,1202.199951171875,1322
2025-11-11,12:35:00,1204.199951171875,1204.4000244140625,1203.4000244140625,1204.0,10
2025-11-11,12:40:00,1204.699951171875,1205.0,1202.4000244140625,1202.699951171875,370
2025-11-11,12:45:00,1202.300048828125,1204.0,1200.0,1202.5,1462
2025-11-11,12:50:00,1203.699951171875,1204.0,1202.800048828125,1204.0,137
2025-11-11,12:55:00,1202.199951171875,1203.800048828125,1201.199951171875,1201.199951171875,243
2025-11-11,13:00:00,1202.0,1202.0,1200.9000244140625,1201.9000244140625,130
2025-11-11,13:05:00,1202.0,1202.5,1200.300048828125,1202.300048828125,143
2025-11-11,13:10:00,1202.300048828125,1202.5999755859375,1201.0,1201.4000244140625,79
