Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,350.25,351.1000061035156,349.29998779296875,349.29998779296875,0
2025-11-11,09:20:00,349.20001220703125,349.20001220703125,348.04998779296875,348.1499938964844,14285
2025-11-11,09:25:00,348.25,348.45001220703125,347.6499938964844,347.6499938964844,9278
2025-11-11,09:30:00,347.8500061035156,347.8999938964844,345.95001220703125,346.3500061035156,26413
2025-11-11,09:35:00,346.1499938964844,347.20001220703125,346.1000061035156,347.20001220703125,12272
2025-11-11,09:40:00,347.1499938964844,347.1499938964844,346.6499938964844,347.1000061035156,12033
2025-11-11,09:45:00,347.1000061035156,347.79998779296875,346.8500061035156,347.1499938964844,16980
2025-11-11,09:50:00,347.29998779296875,347.75,346.95001220703125,347.0,4666
2025-11-11,09:55:00,347.1499938964844,348.0,347.0,347.8500061035156,4433
2025-11-11,10:00:00,347.79998779296875,348.6000061035156,347.5,348.3500061035156,7768
2025-11-11,10:05:00,348.3500061035156,349.6000061035156,348.29998779296875,349.20001220703125,16362
2025-11-11,10:10:00,349.3500061035156,349.3500061035156,348.6499938964844,348.70001220703125,6264
2025-11-11,10:15:00,348.1499938964844,348.5,348.1499938964844,348.20001220703125,2013
2025-11-11,10:20:00,348.29998779296875,348.8999938964844,348.29998779296875,348.5,3404
2025-11-11,10:25:00,348.5,349.5,348.29998779296875,349.3999938964844,4883
2025-11-11,10:30:00,349.5,349.5,348.3999938964844,348.3999938964844,8841
2025-11-11,10:35:00,348.54998779296875,348.79998779296875,347.8999938964844,348.1499938964844,3690
2025-11-11,10:40:00,348.20001220703125,348.5,347.95001220703125,348.5,8593
2025-11-11,10:45:00,347.8999938964844,349.0,347.8999938964844,349.0,3108
2025-11-11,10:50:00,349.0,349.45001220703125,348.79998779296875,349.45001220703125,7355
2025-11-11,10:55:00,349.70001220703125,349.79998779296875,349.3999938964844,349.54998779296875,3062
2025-11-11,11:00:00,349.45001220703125,349.45001220703125,349.1000061035156,349.25,3918
2025-11-11,11:05:00,348.8999938964844,349.04998779296875,348.45001220703125,348.45001220703125,1129
2025-11-11,11:10:00,348.3500061035156,348.54998779296875,347.8500061035156,348.0,4089
2025-11-11,11:15:00,347.95001220703125,348.04998779296875,347.6499938964844,347.8500061035156,5724
2025-11-11,11:20:00,347.6000061035156,348.04998779296875,347.6000061035156,347.75,2291
2025-11-11,11:25:00,347.75,347.95001220703125,347.6499938964844,347.95001220703125,1373
2025-11-11,11:30:00,347.79998779296875,348.1499938964844,347.70001220703125,348.1499938964844,896
2025-11-11,11:35:00,348.1499938964844,348.5,348.1499938964844,348.3500061035156,620
2025-11-11,11:40:00,348.25,348.45001220703125,348.1000061035156,348.3500061035156,1129
2025-11-11,11:45:00,348.1000061035156,348.79998779296875,348.1000061035156,348.6000061035156,4481
2025-11-11,11:50:00,348.79998779296875,349.8500061035156,348.79998779296875,349.75,8132
2025-11-11,11:55:00,349.75,350.0,349.1499938964844,349.6499938964844,7424
2025-11-11,12:00:00,349.3999938964844,349.8500061035156,349.1499938964844,349.45001220703125,2078
2025-11-11,12:05:00,349.45001220703125,349.79998779296875,349.45001220703125,349.75,2969
2025-11-11,12:10:00,349.75,349.8999938964844,349.54998779296875,349.54998779296875,4047
2025-11-11,12:15:00,349.8500061035156,350.0,349.6000061035156,349.95001220703125,1691
2025-11-11,12:20:00,349.79998779296875,349.95001220703125,349.70001220703125,349.95001220703125,6753
2025-11-11,12:25:00,349.95001220703125,350.0,349.3500061035156,349.45001220703125,24205
2025-11-11,12:30:00,349.70001220703125,349.8999938964844,349.5,349.70001220703125,1759
2025-11-11,12:35:00,349.8999938964844,350.0,349.70001220703125,350.0,11450
2025-11-11,12:40:00,349.95001220703125,350.0,349.3500061035156,349.5,2949
2025-11-11,12:45:00,349.5,349.95001220703125,349.3999938964844,349.95001220703125,2634
2025-11-11,12:50:00,349.95001220703125,350.0,349.6499938964844,350.0,4253
2025-11-11,12:55:00,349.8999938964844,349.8999938964844,349.75,349.75,3984
