Datetime,Adj Close,Close,High,Low,Open,Volume
2025-11-13 04:00:00+00:00,130.0,130.0,130.0,129.24000549316406,129.49000549316406,47187.0
2025-11-13 04:30:00+00:00,130.1199951171875,130.1199951171875,130.2899932861328,129.7899932861328,130.0,55888.0
2025-11-13 05:00:00+00:00,129.6999969482422,129.6999969482422,130.33999633789062,129.50999450683594,130.22000122070312,80020.0
2025-11-13 05:30:00+00:00,129.55999755859375,129.55999755859375,129.83999633789062,129.41000366210938,129.61000061035156,25619.0
2025-11-13 06:00:00+00:00,129.3300018310547,129.3300018310547,129.6999969482422,129.3000030517578,129.64999389648438,22395.0
2025-11-13 06:30:00+00:00,129.7100067138672,129.7100067138672,129.83999633789062,129.10000610351562,129.38999938964844,37848.0
2025-11-13 07:00:00+00:00,132.08999633789062,132.08999633789062,132.10000610351562,129.4199981689453,129.7100067138672,352292.0
2025-11-13 07:30:00+00:00,134.97999572753906,134.97999572753906,135.99000549316406,132.00999450683594,132.19000244140625,1115571.0
2025-11-13 08:00:00+00:00,134.66000366210938,134.66000366210938,135.38999938964844,134.00999450683594,134.6999969482422,308787.0
2025-11-13 08:30:00+00:00,135.1999969482422,135.1999969482422,135.35000610351562,134.2100067138672,134.6699981689453,163253.0
2025-11-13 09:00:00+00:00,134.38999938964844,134.38999938964844,135.30999755859375,134.24000549316406,135.25,148821.0
2025-11-13 09:30:00+00:00,134.3000030517578,134.3000030517578,134.6300048828125,134.22000122070312,134.49000549316406,243746.0
2025-11-14 04:00:00+00:00,133.27999877929688,133.27999877929688,134.2100067138672,133.11000061035156,133.82000732421875,74163.0
2025-11-14 04:30:00+00:00,132.72000122070312,132.72000122070312,133.32000732421875,132.47999572753906,133.25999450683594,40450.0
2025-11-14 05:00:00+00:00,132.83999633789062,132.83999633789062,132.99000549316406,132.1199951171875,132.72000122070312,36717.0
2025-11-14 05:30:00+00:00,132.63999938964844,132.63999938964844,132.97000122070312,132.1199951171875,132.82000732421875,44434.0
2025-11-14 06:00:00+00:00,132.5800018310547,132.5800018310547,132.69000244140625,132.1999969482422,132.6300048828125,26502.0
2025-11-14 06:30:00+00:00,133.08999633789062,133.08999633789062,133.25,132.47999572753906,132.5800018310547,93938.0
2025-11-14 07:00:00+00:00,133.2899932861328,133.2899932861328,133.63999938964844,132.69000244140625,133.08999633789062,378013.0
2025-11-14 07:30:00+00:00,133.57000732421875,133.57000732421875,133.69000244140625,132.8800048828125,133.2899932861328,420694.0
2025-11-14 08:00:00+00:00,133.3800048828125,133.3800048828125,133.5800018310547,133.02999877929688,133.5800018310547,26272.0
2025-11-14 08:30:00+00:00,135.60000610351562,135.60000610351562,138.1300048828125,133.1999969482422,133.32000732421875,591637.0
2025-11-14 09:00:00+00:00,134.38999938964844,134.38999938964844,135.66000366210938,134.1199951171875,135.60000610351562,195176.0
