Datetime,Adj Close,Close,High,Low,Open,Volume
2025-11-13 04:00:00+00:00,564.75,564.75,565.0999755859375,562.6500244140625,563.4000244140625,12464.0
2025-11-13 04:30:00+00:00,565.5499877929688,565.5499877929688,566.7999877929688,564.0499877929688,565.2000122070312,5295.0
2025-11-13 05:00:00+00:00,565.3499755859375,565.3499755859375,567.0,565.3499755859375,565.9000244140625,6129.0
2025-11-13 05:30:00+00:00,562.5,562.5,565.8499755859375,562.5,565.8499755859375,25108.0
2025-11-13 06:00:00+00:00,562.2000122070312,562.2000122070312,563.1500244140625,561.5999755859375,562.3499755859375,7182.0
2025-11-13 06:30:00+00:00,562.8499755859375,562.8499755859375,563.0499877929688,560.0999755859375,562.9000244140625,10633.0
2025-11-13 07:00:00+00:00,563.9000244140625,563.9000244140625,563.9000244140625,561.9000244140625,562.5999755859375,2791.0
2025-11-13 07:30:00+00:00,563.7999877929688,563.7999877929688,564.5,563.5999755859375,564.4000244140625,1481.0
2025-11-13 08:00:00+00:00,564.75,564.75,564.75,563.5499877929688,564.0,23414.0
2025-11-13 08:30:00+00:00,564.7999877929688,564.7999877929688,565.0,563.7999877929688,564.2000122070312,1581.0
2025-11-13 09:00:00+00:00,564.7000122070312,564.7000122070312,564.75,563.7999877929688,564.6500244140625,2484.0
2025-11-13 09:30:00+00:00,564.0999755859375,564.0999755859375,564.9500122070312,563.5499877929688,564.7000122070312,19499.0
2025-11-14 04:00:00+00:00,562.75,562.75,564.3499755859375,562.4500122070312,563.2999877929688,6388.0
2025-11-14 04:30:00+00:00,560.7000122070312,560.7000122070312,562.9000244140625,560.2999877929688,562.9000244140625,5087.0
2025-11-14 05:00:00+00:00,560.5499877929688,560.5499877929688,560.8499755859375,559.3499755859375,560.75,3137.0
2025-11-14 05:30:00+00:00,559.4500122070312,559.4500122070312,560.5499877929688,559.0,560.5499877929688,4381.0
2025-11-14 06:00:00+00:00,563.75,563.75,563.8499755859375,559.5499877929688,559.5499877929688,15326.0
2025-11-14 06:30:00+00:00,562.9000244140625,562.9000244140625,563.0,561.0,562.7999877929688,20302.0
2025-11-14 07:00:00+00:00,562.9000244140625,562.9000244140625,563.0,562.9000244140625,562.9000244140625,13154.0
2025-11-14 07:30:00+00:00,563.0,563.0,563.0,562.9000244140625,562.9000244140625,14198.0
2025-11-14 08:00:00+00:00,563.0,563.0,563.0,562.9000244140625,563.0,17152.0
2025-11-14 08:30:00+00:00,563.0,563.0,563.0,562.9000244140625,563.0,2449.0
2025-11-14 09:00:00+00:00,562.9500122070312,562.9500122070312,563.0,562.9000244140625,562.9000244140625,12051.0
2025-11-14 09:30:00+00:00,561.2000122070312,561.2000122070312,563.9500122070312,561.0,563.0,19837.0
2025-11-17 04:00:00+00:00,567.8499755859375,567.8499755859375,577.25,566.5,572.0,82356.0
2025-11-17 04:30:00+00:00,575.0,575.0,577.5,567.7000122070312,568.0,34593.0
2025-11-17 05:00:00+00:00,575.0,575.0,576.0499877929688,571.5,574.9000244140625,21088.0
2025-11-17 05:30:00+00:00,575.0999755859375,575.0999755859375,575.5999755859375,572.9500122070312,575.2999877929688,23748.0
2025-11-17 06:00:00+00:00,574.9500122070312,574.9500122070312,576.1500244140625,573.5999755859375,575.0,9004.0
2025-11-17 06:30:00+00:00,573.5499877929688,573.5499877929688,576.2999877929688,573.0,574.9500122070312,12090.0
2025-11-17 07:00:00+00:00,572.4500122070312,572.4500122070312,573.5499877929688,571.2999877929688,573.5499877929688,5846.0
2025-11-17 07:30:00+00:00,571.75,571.75,572.5999755859375,570.7999877929688,572.4500122070312,3024.0
2025-11-17 08:00:00+00:00,572.25,572.25,573.0,570.5999755859375,571.4000244140625,3343.0
2025-11-17 08:30:00+00:00,572.5999755859375,572.5999755859375,573.4000244140625,572.1500244140625,572.9000244140625,4344.0
2025-11-17 09:00:00+00:00,571.8499755859375,571.8499755859375,572.9000244140625,571.0,572.5,6132.0
2025-11-17 09:30:00+00:00,570.9500122070312,570.9500122070312,574.0499877929688,568.5,572.25,58945.0
2025-11-18 04:00:00+00:00,564.0,564.0,567.0,563.6500244140625,567.0,9943.0
2025-11-18 04:30:00+00:00,562.5,562.5,564.2000122070312,562.0499877929688,564.2000122070312,6892.0
2025-11-18 05:00:00+00:00,564.0999755859375,564.0999755859375,565.1500244140625,562.0,562.5,5077.0
2025-11-18 05:30:00+00:00,563.5,563.5,564.5,563.0,563.9000244140625,2901.0
2025-11-18 06:00:00+00:00,563.5499877929688,563.5499877929688,564.5999755859375,563.5499877929688,563.75,2134.0
2025-11-18 06:30:00+00:00,560.5499877929688,560.5499877929688,563.5999755859375,560.5,563.5499877929688,14359.0
2025-11-18 07:00:00+00:00,560.5,560.5,561.5,560.25,561.0,3710.0
2025-11-18 07:30:00+00:00,560.5,560.5,561.75,560.2999877929688,560.75,4513.0
2025-11-18 08:00:00+00:00,561.0999755859375,561.0999755859375,561.75,560.5,560.5,2851.0
2025-11-18 08:30:00+00:00,560.5,560.5,561.5,560.5,561.0999755859375,3593.0
2025-11-18 09:00:00+00:00,557.6500244140625,557.6500244140625,560.75,556.75,560.7000122070312,23349.0
2025-11-18 09:30:00+00:00,559.0499877929688,559.0499877929688,561.0,557.5999755859375,557.5999755859375,31429.0
2025-11-19 04:00:00+00:00,559.1500244140625,559.1500244140625,561.4000244140625,558.7999877929688,558.9500122070312,14466.0
2025-11-19 04:30:00+00:00,556.8499755859375,556.8499755859375,559.75,556.2000122070312,559.4500122070312,9802.0
2025-11-19 05:00:00+00:00,557.75,557.75,558.25,556.8499755859375,556.8499755859375,2924.0
2025-11-19 05:30:00+00:00,558.0499877929688,558.0499877929688,558.6500244140625,557.0499877929688,557.6500244140625,2602.0
2025-11-19 06:00:00+00:00,557.5,557.5,558.4500122070312,557.0499877929688,557.7000122070312,1947.0
2025-11-19 06:30:00+00:00,557.7000122070312,557.7000122070312,558.0,557.0,557.8499755859375,2796.0
