Datetime,Open,High,Low,Close,Volume
2025-11-13 03:45:00+00:00,3695.0,3695.0,3629.10009765625,3635.800048828125,8889.0
2025-11-13 04:00:00+00:00,3638.60009765625,3644.39990234375,3625.0,3635.39990234375,4432.0
2025-11-13 04:15:00+00:00,3637.800048828125,3645.0,3625.10009765625,3628.0,2697.0
2025-11-13 04:30:00+00:00,3628.10009765625,3635.0,3627.89990234375,3630.39990234375,3307.0
2025-11-13 04:45:00+00:00,3631.0,3636.199951171875,3631.0,3632.10009765625,417.0
2025-11-13 05:00:00+00:00,3626.5,3627.300048828125,3614.0,3620.89990234375,2568.0
2025-11-13 05:15:00+00:00,3620.89990234375,3621.89990234375,3615.10009765625,3621.89990234375,818.0
2025-11-13 05:30:00+00:00,3620.60009765625,3624.800048828125,3617.60009765625,3622.5,1223.0
2025-11-13 05:45:00+00:00,3625.0,3625.0,3613.0,3619.800048828125,1066.0
2025-11-13 06:00:00+00:00,3617.800048828125,3621.5,3615.0,3618.5,890.0
2025-11-13 06:15:00+00:00,3620.5,3621.0,3605.39990234375,3606.10009765625,1515.0
2025-11-13 06:30:00+00:00,3606.0,3612.60009765625,3602.10009765625,3609.0,2639.0
2025-11-13 06:45:00+00:00,3605.699951171875,3629.5,3605.699951171875,3620.199951171875,2104.0
2025-11-13 07:00:00+00:00,3620.199951171875,3620.199951171875,3610.10009765625,3616.0,511.0
2025-11-13 07:15:00+00:00,3616.0,3617.199951171875,3615.0,3615.60009765625,258.0
2025-11-13 07:30:00+00:00,3616.60009765625,3621.0,3615.0,3618.5,811.0
2025-11-13 07:45:00+00:00,3618.5,3626.89990234375,3618.0,3621.39990234375,1743.0
2025-11-13 08:00:00+00:00,3625.60009765625,3625.60009765625,3619.800048828125,3622.800048828125,419.0
2025-11-13 08:15:00+00:00,3622.800048828125,3625.0,3607.10009765625,3618.800048828125,2319.0
2025-11-13 08:30:00+00:00,3616.699951171875,3616.699951171875,3605.39990234375,3605.39990234375,756.0
2025-11-13 08:45:00+00:00,3606.10009765625,3615.800048828125,3605.0,3614.800048828125,781.0
2025-11-13 09:00:00+00:00,3616.300048828125,3622.39990234375,3612.0,3618.0,1167.0
