Datetime,Open,High,Low,Close,Volume
2025-11-13 03:45:00+00:00,1735.5,1735.5,1729.0,1732.300048828125,35150.0
2025-11-13 04:00:00+00:00,1732.5,1732.5,1726.0,1726.5999755859375,50917.0
2025-11-13 04:15:00+00:00,1726.5,1730.0999755859375,1726.4000244140625,1730.0999755859375,45693.0
2025-11-13 04:30:00+00:00,1730.300048828125,1734.5,1730.0,1732.4000244140625,52418.0
2025-11-13 04:45:00+00:00,1732.699951171875,1737.800048828125,1730.5,1737.0999755859375,76462.0
2025-11-13 05:00:00+00:00,1737.199951171875,1738.5999755859375,1734.0999755859375,1734.5,37592.0
2025-11-13 05:15:00+00:00,1734.300048828125,1736.800048828125,1733.5,1735.0,30169.0
2025-11-13 05:30:00+00:00,1735.0999755859375,1739.0,1734.9000244140625,1735.5,45954.0
2025-11-13 05:45:00+00:00,1735.5,1742.5,1735.4000244140625,1741.800048828125,44523.0
2025-11-13 06:00:00+00:00,1741.800048828125,1743.800048828125,1741.4000244140625,1743.800048828125,50296.0
2025-11-13 06:15:00+00:00,1743.800048828125,1747.0,1743.300048828125,1746.0,83956.0
2025-11-13 06:30:00+00:00,1746.9000244140625,1746.9000244140625,1741.199951171875,1744.199951171875,153402.0
2025-11-13 06:45:00+00:00,1744.0999755859375,1747.800048828125,1741.9000244140625,1747.699951171875,45609.0
2025-11-13 07:00:00+00:00,1747.300048828125,1747.699951171875,1743.4000244140625,1744.199951171875,40141.0
2025-11-13 07:15:00+00:00,1744.0,1745.4000244140625,1741.300048828125,1742.800048828125,35215.0
2025-11-13 07:30:00+00:00,1743.800048828125,1744.9000244140625,1741.5999755859375,1742.0,37268.0
2025-11-13 07:45:00+00:00,1742.0,1742.9000244140625,1740.300048828125,1742.5999755859375,29712.0
2025-11-13 08:00:00+00:00,1742.5999755859375,1746.4000244140625,1742.0,1746.0999755859375,40337.0
2025-11-13 08:15:00+00:00,1746.0,1746.0999755859375,1739.4000244140625,1740.0,43466.0
2025-11-13 08:30:00+00:00,1740.0,1740.300048828125,1734.4000244140625,1736.300048828125,58431.0
2025-11-13 08:45:00+00:00,1736.199951171875,1739.4000244140625,1735.0999755859375,1739.0,61231.0
2025-11-13 09:00:00+00:00,1739.0,1744.0,1738.800048828125,1742.5999755859375,109104.0
2025-11-13 09:15:00+00:00,1742.5,1743.0,1735.800048828125,1735.9000244140625,70942.0
2025-11-13 09:30:00+00:00,1735.800048828125,1739.4000244140625,1735.0,1736.4000244140625,194309.0
2025-11-13 09:45:00+00:00,1736.300048828125,1744.800048828125,1735.800048828125,1737.4000244140625,212224.0
2025-11-14 03:45:00+00:00,1740.0,1745.0,1737.0,1744.5,28559.0
2025-11-14 04:00:00+00:00,1745.199951171875,1750.0,1745.199951171875,1747.699951171875,39629.0
2025-11-14 04:15:00+00:00,1748.0999755859375,1749.9000244140625,1746.5,1747.5999755859375,29196.0
2025-11-14 04:30:00+00:00,1747.5,1748.800048828125,1739.5,1742.0,35196.0
2025-11-14 04:45:00+00:00,1742.0999755859375,1744.5,1740.9000244140625,1741.9000244140625,26044.0
2025-11-14 05:00:00+00:00,1741.9000244140625,1744.4000244140625,1739.199951171875,1741.5999755859375,13340.0
2025-11-14 05:15:00+00:00,1741.5,1748.9000244140625,1740.0999755859375,1747.5,114663.0
2025-11-14 05:30:00+00:00,1747.800048828125,1750.800048828125,1746.9000244140625,1749.199951171875,70038.0
2025-11-14 05:45:00+00:00,1749.199951171875,1754.5,1747.800048828125,1754.0,93708.0
2025-11-14 06:00:00+00:00,1754.199951171875,1754.199951171875,1749.699951171875,1750.5,22647.0
2025-11-14 06:15:00+00:00,1750.5,1751.199951171875,1750.0,1750.699951171875,25589.0
2025-11-14 06:30:00+00:00,1751.0999755859375,1754.800048828125,1750.800048828125,1754.800048828125,34847.0
2025-11-14 06:45:00+00:00,1754.5,1756.0,1753.199951171875,1755.5999755859375,40152.0
2025-11-14 07:00:00+00:00,1755.5999755859375,1755.699951171875,1750.699951171875,1751.800048828125,40085.0
2025-11-14 07:15:00+00:00,1751.9000244140625,1753.800048828125,1750.199951171875,1753.0999755859375,37881.0
2025-11-14 07:30:00+00:00,1753.0999755859375,1754.0,1751.300048828125,1754.0,29401.0
2025-11-14 07:45:00+00:00,1753.800048828125,1755.0,1752.5999755859375,1754.5,34936.0
2025-11-14 08:00:00+00:00,1754.5999755859375,1756.0,1751.4000244140625,1751.4000244140625,39178.0
2025-11-14 08:15:00+00:00,1751.300048828125,1753.0999755859375,1750.0999755859375,1752.5999755859375,40839.0
2025-11-14 08:30:00+00:00,1752.699951171875,1752.9000244140625,1748.9000244140625,1752.5999755859375,48636.0
2025-11-14 08:45:00+00:00,1752.4000244140625,1752.5999755859375,1747.5999755859375,1749.9000244140625,42896.0
2025-11-14 09:00:00+00:00,1750.0,1754.9000244140625,1748.800048828125,1752.9000244140625,62281.0
