Datetime,Open,High,Low,Close,Volume
2025-11-13 03:45:00+00:00,2049.0,2049.0,2036.300048828125,2045.4000244140625,2813.0
2025-11-13 04:00:00+00:00,2045.0,2047.5,2041.4000244140625,2043.0,3062.0
2025-11-13 04:15:00+00:00,2042.4000244140625,2047.300048828125,2042.4000244140625,2047.199951171875,2459.0
2025-11-13 04:30:00+00:00,2047.0999755859373,2055.199951171875,2046.300048828125,2053.5,3493.0
2025-11-13 04:45:00+00:00,2054.10009765625,2056.0,2051.800048828125,2053.89990234375,4988.0
2025-11-13 05:00:00+00:00,2053.800048828125,2057.39990234375,2053.5,2054.300048828125,1554.0
2025-11-13 05:15:00+00:00,2054.199951171875,2055.800048828125,2054.0,2054.699951171875,1400.0
2025-11-13 05:30:00+00:00,2054.800048828125,2065.39990234375,2054.800048828125,2064.300048828125,6736.0
2025-11-13 05:45:00+00:00,2064.699951171875,2065.60009765625,2053.0,2053.0,5641.0
2025-11-13 06:00:00+00:00,2054.39990234375,2057.300048828125,2052.5,2056.199951171875,9754.0
2025-11-13 06:15:00+00:00,2057.60009765625,2058.0,2056.10009765625,2058.0,3833.0
2025-11-13 06:30:00+00:00,2058.0,2063.699951171875,2057.199951171875,2063.699951171875,7622.0
2025-11-13 06:45:00+00:00,2063.199951171875,2068.300048828125,2062.300048828125,2065.39990234375,6070.0
2025-11-13 07:00:00+00:00,2065.199951171875,2067.0,2060.699951171875,2062.60009765625,4397.0
2025-11-13 07:15:00+00:00,2061.5,2064.0,2057.199951171875,2061.5,5329.0
2025-11-13 07:30:00+00:00,2062.5,2064.699951171875,2060.0,2061.39990234375,6711.0
2025-11-13 07:45:00+00:00,2061.89990234375,2063.39990234375,2060.10009765625,2061.60009765625,4094.0
2025-11-13 08:00:00+00:00,2061.60009765625,2062.39990234375,2060.10009765625,2061.800048828125,3015.0
2025-11-13 08:15:00+00:00,2060.89990234375,2062.89990234375,2052.10009765625,2052.10009765625,8415.0
2025-11-13 08:30:00+00:00,2052.10009765625,2053.5,2045.4000244140625,2047.5,9795.0
2025-11-13 08:45:00+00:00,2047.5,2050.300048828125,2047.5,2050.300048828125,4745.0
2025-11-13 09:00:00+00:00,2049.89990234375,2053.39990234375,2048.89990234375,2053.300048828125,4558.0
2025-11-13 09:15:00+00:00,2052.699951171875,2055.0,2045.0,2045.9000244140625,8960.0
2025-11-13 09:30:00+00:00,2046.0,2049.300048828125,2044.300048828125,2049.0,8455.0
2025-11-13 09:45:00+00:00,2049.0,2051.800048828125,2045.300048828125,2048.0,13387.0
2025-11-14 03:45:00+00:00,2040.0,2048.5,2037.5,2047.5,2228.0
2025-11-14 04:00:00+00:00,2047.4000244140625,2049.89990234375,2045.0,2046.199951171875,3075.0
2025-11-14 04:15:00+00:00,2047.300048828125,2051.89990234375,2042.0,2050.10009765625,2959.0
2025-11-14 04:30:00+00:00,2050.300048828125,2052.39990234375,2047.300048828125,2047.300048828125,2114.0
2025-11-14 04:45:00+00:00,2048.0,2050.0,2046.0999755859373,2047.0,1021.0
2025-11-14 05:00:00+00:00,2047.0,2049.60009765625,2046.4000244140625,2047.9000244140625,977.0
2025-11-14 05:15:00+00:00,2047.9000244140625,2053.10009765625,2046.4000244140625,2052.60009765625,2391.0
2025-11-14 05:30:00+00:00,2051.699951171875,2055.0,2051.300048828125,2054.199951171875,740.0
2025-11-14 05:45:00+00:00,2054.5,2054.699951171875,2048.5,2053.0,1768.0
2025-11-14 06:00:00+00:00,2053.0,2053.0,2050.0,2050.0,321.0
2025-11-14 06:15:00+00:00,2050.300048828125,2052.699951171875,2048.60009765625,2050.0,1691.0
2025-11-14 06:30:00+00:00,2048.10009765625,2051.0,2046.0999755859373,2050.10009765625,2551.0
2025-11-14 06:45:00+00:00,2050.5,2052.60009765625,2045.0999755859373,2045.0999755859373,3117.0
2025-11-14 07:00:00+00:00,2045.0999755859373,2047.800048828125,2042.800048828125,2044.4000244140625,1876.0
2025-11-14 07:15:00+00:00,2044.300048828125,2047.0,2042.5,2045.300048828125,3519.0
2025-11-14 07:30:00+00:00,2043.9000244140625,2045.300048828125,2033.5,2037.300048828125,5136.0
2025-11-14 07:45:00+00:00,2036.5999755859373,2039.199951171875,2035.0,2039.199951171875,2272.0
2025-11-14 08:00:00+00:00,2039.0,2040.5,2028.0,2030.4000244140625,5680.0
2025-11-14 08:15:00+00:00,2024.0,2030.5999755859373,2022.4000244140625,2030.5999755859373,10440.0
2025-11-14 08:30:00+00:00,2028.5,2030.4000244140625,2027.0,2029.800048828125,1387.0
2025-11-14 08:45:00+00:00,2029.800048828125,2029.9000244140625,2026.4000244140625,2028.0,518.0
2025-11-14 09:00:00+00:00,2028.0,2032.5,2027.0,2030.300048828125,1547.0
2025-11-14 09:15:00+00:00,2029.0999755859373,2029.199951171875,2019.5999755859373,2021.800048828125,3216.0
2025-11-14 09:30:00+00:00,2022.5999755859373,2035.4000244140625,2021.4000244140625,2034.9000244140625,8814.0
2025-11-14 09:45:00+00:00,2034.9000244140625,2037.9000244140625,2031.199951171875,2031.199951171875,10156.0
2025-11-17 03:45:00+00:00,2034.5999755859373,2044.699951171875,2027.199951171875,2041.199951171875,2592.0
2025-11-17 04:00:00+00:00,2040.9000244140625,2041.9000244140625,2035.0999755859373,2037.9000244140625,1779.0
2025-11-17 04:15:00+00:00,2037.9000244140625,2039.800048828125,2035.5999755859373,2038.5999755859373,1426.0
2025-11-17 04:30:00+00:00,2038.800048828125,2038.800048828125,2032.9000244140625,2034.4000244140625,1311.0
2025-11-17 04:45:00+00:00,2035.9000244140625,2037.5,2031.0999755859373,2032.199951171875,981.0
2025-11-17 05:00:00+00:00,2031.4000244140625,2034.0,2028.5999755859373,2030.0999755859373,2445.0
2025-11-17 05:15:00+00:00,2030.5,2032.300048828125,2024.800048828125,2026.0,2659.0
2025-11-17 05:30:00+00:00,2027.199951171875,2028.300048828125,2024.5999755859373,2025.699951171875,1105.0
2025-11-17 05:45:00+00:00,2026.300048828125,2026.5,2021.0999755859373,2024.0,1709.0
2025-11-17 06:00:00+00:00,2024.0,2029.300048828125,2022.5999755859373,2029.0,895.0
2025-11-17 06:15:00+00:00,2028.300048828125,2030.9000244140625,2025.300048828125,2029.699951171875,1038.0
2025-11-17 06:30:00+00:00,2028.199951171875,2028.199951171875,2023.800048828125,2027.300048828125,1614.0
2025-11-17 06:45:00+00:00,2026.199951171875,2026.199951171875,2023.4000244140625,2025.800048828125,732.0
2025-11-17 07:00:00+00:00,2027.0,2030.4000244140625,2023.199951171875,2030.4000244140625,2805.0
2025-11-17 07:15:00+00:00,2030.5,2031.199951171875,2026.300048828125,2029.800048828125,2073.0
2025-11-17 07:30:00+00:00,2029.9000244140625,2031.0999755859373,2023.0999755859373,2023.0999755859373,2994.0
2025-11-17 07:45:00+00:00,2024.199951171875,2028.5999755859373,2023.0999755859373,2026.9000244140625,1841.0
2025-11-17 08:00:00+00:00,2027.5,2028.699951171875,2026.300048828125,2027.0,849.0
2025-11-17 08:15:00+00:00,2027.9000244140625,2028.5999755859373,2021.199951171875,2022.0,7745.0
