Datetime,Open,High,Low,Close,Volume
2025-11-13 03:45:00+00:00,759.5,759.5,753.3499755859375,756.3499755859375,25890.0
2025-11-13 04:00:00+00:00,756.3499755859375,759.8499755859375,755.3499755859375,759.5499877929688,78589.0
2025-11-13 04:15:00+00:00,759.1500244140625,759.9500122070312,757.0499877929688,757.6500244140625,63390.0
2025-11-13 04:30:00+00:00,757.6500244140625,758.2999877929688,756.7999877929688,757.9000244140625,44204.0
2025-11-13 04:45:00+00:00,757.9000244140625,758.5,755.7999877929688,756.0999755859375,47748.0
2025-11-13 05:00:00+00:00,756.1500244140625,758.4500122070312,755.9500122070312,757.7000122070312,56817.0
2025-11-13 05:15:00+00:00,757.7000122070312,758.75,756.9500122070312,758.0,35430.0
2025-11-13 05:30:00+00:00,757.7999877929688,759.3499755859375,757.3499755859375,758.0,90081.0
2025-11-13 05:45:00+00:00,758.0999755859375,759.2000122070312,757.1500244140625,757.2999877929688,58763.0
2025-11-13 06:00:00+00:00,757.5999755859375,758.5499877929688,757.5,757.9500122070312,46547.0
2025-11-13 06:15:00+00:00,757.75,761.4000244140625,757.5999755859375,760.7000122070312,103262.0
2025-11-13 06:30:00+00:00,760.7999877929688,765.5,760.7999877929688,764.5999755859375,110271.0
2025-11-13 06:45:00+00:00,764.4000244140625,764.7999877929688,763.0,763.3499755859375,49930.0
2025-11-13 07:00:00+00:00,763.75,763.9500122070312,762.0,762.7000122070312,54680.0
2025-11-13 07:15:00+00:00,762.2000122070312,763.9500122070312,761.9500122070312,762.5,53988.0
2025-11-13 07:30:00+00:00,762.1500244140625,762.75,761.4000244140625,762.3499755859375,55712.0
2025-11-13 07:45:00+00:00,762.2000122070312,763.4000244140625,761.75,762.6500244140625,35738.0
2025-11-13 08:00:00+00:00,762.5,763.9500122070312,761.25,761.5499877929688,56980.0
2025-11-13 08:15:00+00:00,761.7000122070312,762.5999755859375,760.2000122070312,760.2000122070312,110257.0
2025-11-13 08:30:00+00:00,760.0,760.3499755859375,758.2999877929688,758.7000122070312,81412.0
2025-11-13 08:45:00+00:00,758.2999877929688,759.9500122070312,758.1500244140625,759.5499877929688,50525.0
2025-11-13 09:00:00+00:00,759.5499877929688,760.5,759.2999877929688,759.5999755859375,49324.0
2025-11-13 09:15:00+00:00,759.5,759.7000122070312,757.4500122070312,757.4500122070312,51969.0
2025-11-13 09:30:00+00:00,758.0499877929688,758.9500122070312,757.1500244140625,758.75,134460.0
2025-11-13 09:45:00+00:00,758.75,759.25,756.3499755859375,758.1500244140625,172833.0
2025-11-14 03:45:00+00:00,755.6500244140625,764.4500122070312,755.6500244140625,764.4500122070312,78880.0
2025-11-14 04:00:00+00:00,764.4500122070312,766.2999877929688,763.3499755859375,764.2999877929688,109199.0
2025-11-14 04:15:00+00:00,764.5499877929688,765.0,760.6500244140625,760.9500122070312,52016.0
2025-11-14 04:30:00+00:00,761.0499877929688,761.5499877929688,758.3499755859375,758.3499755859375,36678.0
2025-11-14 04:45:00+00:00,758.2000122070312,759.2999877929688,758.0,758.5999755859375,26218.0
2025-11-14 05:00:00+00:00,758.5999755859375,759.7999877929688,758.0,759.2000122070312,50309.0
