Time,Open,High,Low,Close,Volume
09:15:00,2069.800048828125,2072.60009765625,2063.39990234375,2069.0,0
09:20:00,2068.89990234375,2071.10009765625,2067.10009765625,2070.89990234375,38657
09:25:00,2070.5,2077.0,2070.5,2076.5,32038
09:30:00,2076.300048828125,2078.300048828125,2075.0,2077.0,30254
09:35:00,2076.89990234375,2077.10009765625,2075.0,2075.800048828125,20942
09:40:00,2076.0,2079.699951171875,2075.199951171875,2078.39990234375,33960
09:45:00,2077.89990234375,2080.0,2076.5,2076.5,24661
09:50:00,2076.39990234375,2077.0,2071.5,2072.0,22615
09:55:00,2072.0,2074.699951171875,2070.800048828125,2071.199951171875,18137
10:00:00,2071.300048828125,2073.199951171875,2068.39990234375,2070.0,22151
10:05:00,2069.89990234375,2073.300048828125,2069.199951171875,2070.800048828125,20051
10:10:00,2070.39990234375,2071.699951171875,2068.800048828125,2070.39990234375,16922
10:15:00,2070.10009765625,2073.0,2069.39990234375,2071.800048828125,27774
10:20:00,2071.699951171875,2073.60009765625,2071.39990234375,2073.60009765625,13029
10:25:00,2072.699951171875,2074.800048828125,2072.699951171875,2074.39990234375,15733
10:30:00,2074.39990234375,2075.39990234375,2072.0,2073.10009765625,106446
10:35:00,2073.10009765625,2076.89990234375,2072.199951171875,2076.39990234375,28158
10:40:00,2077.0,2078.0,2073.60009765625,2074.5,51198
10:45:00,2074.60009765625,2077.300048828125,2074.0,2076.800048828125,18127
10:50:00,2076.699951171875,2080.10009765625,2075.89990234375,2080.0,65071
10:55:00,2080.199951171875,2080.89990234375,2078.5,2079.39990234375,25501
11:00:00,2079.39990234375,2082.0,2078.300048828125,2078.300048828125,18772
11:05:00,2078.60009765625,2080.0,2078.0,2078.5,13994
11:10:00,2078.5,2080.0,2078.5,2078.60009765625,18556
11:15:00,2078.699951171875,2080.0,2073.10009765625,2074.10009765625,25576
11:20:00,2074.199951171875,2075.89990234375,2073.800048828125,2074.5,18108
11:25:00,2074.39990234375,2074.89990234375,2073.10009765625,2073.60009765625,18109
11:30:00,2073.60009765625,2075.5,2071.60009765625,2072.699951171875,19962
11:35:00,2072.699951171875,2074.60009765625,2072.199951171875,2072.699951171875,15431
11:40:00,2072.699951171875,2073.699951171875,2070.89990234375,2071.60009765625,14071
11:45:00,2071.699951171875,2075.0,2071.60009765625,2073.39990234375,15005
11:50:00,2073.5,2075.0,2073.39990234375,2073.60009765625,14042
11:55:00,2073.300048828125,2074.0,2072.199951171875,2073.300048828125,14160
12:00:00,2073.300048828125,2075.0,2073.300048828125,2074.39990234375,11585
12:05:00,2074.39990234375,2074.60009765625,2072.800048828125,2073.0,10651
12:10:00,2073.0,2077.89990234375,2073.0,2076.800048828125,20373
12:15:00,2076.39990234375,2077.0,2075.5,2076.89990234375,13401
12:20:00,2076.89990234375,2078.5,2076.0,2077.5,19720
12:25:00,2077.5,2079.199951171875,2077.300048828125,2078.199951171875,13671
12:30:00,2078.199951171875,2078.300048828125,2074.39990234375,2074.60009765625,15577
12:35:00,2074.5,2076.39990234375,2074.5,2075.199951171875,14971
12:40:00,2074.89990234375,2076.5,2074.60009765625,2074.89990234375,13694
12:45:00,2075.0,2075.60009765625,2072.800048828125,2075.0,24763
12:50:00,2074.800048828125,2074.89990234375,2073.0,2073.10009765625,14026
12:55:00,2073.10009765625,2074.300048828125,2072.89990234375,2073.800048828125,14072
13:00:00,2073.699951171875,2075.0,2073.5,2073.699951171875,14878
13:05:00,2073.60009765625,2074.60009765625,2072.199951171875,2072.300048828125,18668
13:10:00,2072.300048828125,2075.10009765625,2072.300048828125,2073.300048828125,16679
13:15:00,2073.300048828125,2075.300048828125,2073.0,2073.199951171875,16408
13:20:00,2073.0,2074.60009765625,2072.0,2073.5,18452
13:25:00,2073.0,2073.89990234375,2072.5,2073.39990234375,18923
13:30:00,2073.5,2074.199951171875,2072.0,2072.10009765625,15741
13:35:00,2072.10009765625,2072.10009765625,2069.0,2069.89990234375,27537
13:40:00,2069.699951171875,2070.89990234375,2069.10009765625,2069.10009765625,15600
13:45:00,2069.10009765625,2070.39990234375,2068.0,2068.39990234375,18474
13:50:00,2068.39990234375,2069.0,2067.60009765625,2068.699951171875,19992
13:55:00,2068.699951171875,2070.5,2068.39990234375,2069.300048828125,25778
14:00:00,2069.39990234375,2070.0,2067.800048828125,2068.300048828125,24398
14:05:00,2068.0,2070.0,2068.0,2068.199951171875,20881
14:10:00,2068.199951171875,2069.800048828125,2067.800048828125,2068.39990234375,18787
14:15:00,2068.60009765625,2069.39990234375,2064.5,2064.89990234375,38536
14:20:00,2064.89990234375,2066.0,2064.0,2065.89990234375,26666
14:25:00,2066.0,2068.800048828125,2064.39990234375,2068.39990234375,48282
14:30:00,2068.39990234375,2069.0,2066.0,2066.89990234375,24931
14:35:00,2066.89990234375,2068.300048828125,2066.0,2066.39990234375,29606
14:40:00,2066.199951171875,2068.89990234375,2065.89990234375,2066.60009765625,25538
14:45:00,2066.699951171875,2067.5,2065.199951171875,2065.89990234375,18013
14:50:00,2065.699951171875,2067.300048828125,2064.5,2066.10009765625,58799
14:55:00,2066.5,2067.10009765625,2065.0,2066.0,18656
15:00:00,2066.60009765625,2078.39990234375,2066.60009765625,2077.0,136651
15:05:00,2077.5,2079.699951171875,2076.89990234375,2079.10009765625,125713
15:10:00,2079.300048828125,2080.10009765625,2077.5,2079.300048828125,124484
15:15:00,2079.800048828125,2081.699951171875,2079.5,2080.0,128895
15:20:00,2080.0,2085.5,2080.0,2083.60009765625,141387
15:25:00,2085.199951171875,2085.199951171875,2079.699951171875,2079.699951171875,96110
