Time,Open,High,Low,Close,Volume
09:15:00,2905.0,2915.0,2857.89990234375,2858.0,0
09:20:00,2861.60009765625,2872.60009765625,2858.0,2860.0,4829
09:25:00,2860.0,2860.0,2843.89990234375,2845.89990234375,3794
09:30:00,2846.199951171875,2849.89990234375,2842.300048828125,2848.60009765625,1499
09:35:00,2848.60009765625,2854.800048828125,2845.199951171875,2846.89990234375,2245
09:40:00,2848.699951171875,2853.10009765625,2846.800048828125,2850.10009765625,1350
09:45:00,2850.60009765625,2859.300048828125,2850.10009765625,2856.10009765625,1445
09:50:00,2854.10009765625,2855.699951171875,2848.10009765625,2849.800048828125,1241
09:55:00,2847.5,2855.89990234375,2845.0,2854.60009765625,1314
10:00:00,2856.60009765625,2876.5,2855.60009765625,2872.39990234375,1814
10:05:00,2873.800048828125,2887.0,2871.5,2884.300048828125,2294
10:10:00,2884.300048828125,2884.300048828125,2872.699951171875,2875.300048828125,802
10:15:00,2875.5,2877.699951171875,2871.5,2873.89990234375,1287
10:20:00,2875.800048828125,2890.0,2873.0,2889.800048828125,3083
10:25:00,2888.5,2890.0,2881.300048828125,2888.300048828125,1833
10:30:00,2888.300048828125,2888.300048828125,2882.0,2883.0,360
10:35:00,2882.10009765625,2883.800048828125,2872.199951171875,2877.39990234375,1304
10:40:00,2877.0,2877.10009765625,2876.10009765625,2877.10009765625,164
10:45:00,2877.10009765625,2877.10009765625,2871.0,2872.300048828125,640
10:50:00,2870.0,2871.60009765625,2868.0,2868.0,724
10:55:00,2867.60009765625,2874.5,2862.199951171875,2874.5,983
11:00:00,2874.39990234375,2874.39990234375,2870.39990234375,2873.699951171875,213
11:05:00,2874.0,2880.0,2874.0,2880.0,375
11:10:00,2880.0,2881.699951171875,2875.10009765625,2875.10009765625,877
11:15:00,2878.0,2878.0,2868.699951171875,2870.699951171875,199
11:20:00,2870.5,2873.699951171875,2862.10009765625,2864.10009765625,580
11:25:00,2864.0,2866.199951171875,2860.699951171875,2860.699951171875,405
11:30:00,2863.60009765625,2870.0,2863.60009765625,2869.199951171875,237
11:35:00,2869.300048828125,2870.5,2866.60009765625,2866.60009765625,270
11:40:00,2869.89990234375,2879.89990234375,2866.699951171875,2877.199951171875,596
11:45:00,2878.39990234375,2883.800048828125,2875.39990234375,2882.199951171875,514
11:50:00,2882.199951171875,2884.39990234375,2880.0,2880.0,443
11:55:00,2878.0,2885.0,2878.0,2884.39990234375,684
12:00:00,2883.699951171875,2892.10009765625,2881.0,2888.39990234375,1761
12:05:00,2886.89990234375,2893.60009765625,2882.300048828125,2882.300048828125,2386
12:10:00,2882.300048828125,2888.89990234375,2882.300048828125,2888.10009765625,216
12:15:00,2886.199951171875,2894.300048828125,2886.199951171875,2892.0,648
12:20:00,2892.0,2897.0,2891.0,2895.300048828125,858
12:25:00,2896.0,2899.699951171875,2894.0,2898.199951171875,571
12:30:00,2893.5,2898.5,2893.5,2893.699951171875,304
12:35:00,2896.800048828125,2898.0,2893.800048828125,2896.89990234375,117
12:40:00,2895.0,2897.10009765625,2891.0,2891.0,412
12:45:00,2891.0,2894.39990234375,2891.0,2893.10009765625,400
12:50:00,2893.10009765625,2894.39990234375,2891.89990234375,2892.10009765625,154
12:55:00,2893.89990234375,2895.800048828125,2891.800048828125,2895.10009765625,136
13:00:00,2891.0,2894.199951171875,2891.0,2893.0,157
13:05:00,2893.0,2893.0,2892.10009765625,2893.0,81
13:10:00,2895.0,2895.0,2891.0,2891.0,224
13:15:00,2891.0,2894.199951171875,2891.0,2892.300048828125,115
13:20:00,2892.39990234375,2894.0,2892.300048828125,2892.300048828125,32
13:25:00,2891.0,2891.800048828125,2888.699951171875,2890.10009765625,326
13:30:00,2890.10009765625,2894.699951171875,2888.5,2891.800048828125,703
13:35:00,2888.89990234375,2890.0,2883.300048828125,2886.0,84
13:40:00,2886.0,2886.0,2880.10009765625,2883.800048828125,1024
13:45:00,2883.10009765625,2883.60009765625,2880.39990234375,2881.10009765625,139
13:50:00,2881.10009765625,2883.10009765625,2880.800048828125,2880.800048828125,38
13:55:00,2883.10009765625,2883.10009765625,2880.10009765625,2882.60009765625,188
14:00:00,2882.39990234375,2903.699951171875,2880.39990234375,2903.699951171875,2940
14:05:00,2902.89990234375,2908.5,2900.699951171875,2904.5,3150
14:10:00,2903.0,2922.60009765625,2902.60009765625,2921.199951171875,4608
14:15:00,2921.800048828125,2923.0,2918.39990234375,2920.300048828125,1087
14:20:00,2920.0,2921.60009765625,2918.60009765625,2918.60009765625,1176
14:25:00,2918.60009765625,2918.60009765625,2910.699951171875,2916.199951171875,1251
14:30:00,2916.10009765625,2919.0,2911.5,2911.5,705
14:35:00,2913.199951171875,2922.300048828125,2910.39990234375,2918.39990234375,1548
14:40:00,2917.0,2920.0,2914.199951171875,2916.39990234375,1441
14:45:00,2916.39990234375,2926.60009765625,2905.0,2920.0,3206
14:50:00,2921.0,2925.0,2918.800048828125,2919.39990234375,2220
14:55:00,2920.800048828125,2924.199951171875,2911.39990234375,2914.39990234375,2469
15:00:00,2916.300048828125,2921.199951171875,2912.39990234375,2915.0,1683
15:05:00,2915.0,2915.0,2904.0,2904.0,1583
15:10:00,2903.300048828125,2906.0,2900.0,2902.39990234375,2333
15:15:00,2902.89990234375,2903.5,2898.699951171875,2899.300048828125,1486
15:20:00,2899.60009765625,2905.800048828125,2898.60009765625,2902.0,2078
15:25:00,2902.0,2903.0,2878.10009765625,2902.300048828125,2344
