Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,3045.800048828125,3045.800048828125,3010.699951171875,3017.199951171875,0
2025-11-11,09:20:00,3017.699951171875,3027.10009765625,3011.800048828125,3022.39990234375,212
2025-11-11,09:25:00,3022.39990234375,3027.39990234375,3022.39990234375,3023.39990234375,68
2025-11-11,09:30:00,3025.5,3030.0,3024.199951171875,3025.199951171875,229
2025-11-11,09:35:00,3026.300048828125,3033.199951171875,3025.199951171875,3031.199951171875,184
2025-11-11,09:40:00,3031.199951171875,3031.199951171875,3027.199951171875,3027.199951171875,48
2025-11-11,09:45:00,3029.39990234375,3032.89990234375,3027.89990234375,3028.5,165
2025-11-11,09:50:00,3028.5,3033.199951171875,3028.0,3028.699951171875,90
2025-11-11,09:55:00,3028.0,3035.89990234375,3028.0,3035.800048828125,73
2025-11-11,10:00:00,3036.89990234375,3036.89990234375,3032.60009765625,3032.60009765625,145
2025-11-11,10:05:00,3035.10009765625,3039.0,3033.89990234375,3035.0,250
2025-11-11,10:10:00,3034.89990234375,3040.0,3034.89990234375,3040.0,115
2025-11-11,10:15:00,3040.0,3041.0,3036.0,3037.60009765625,231
2025-11-11,10:20:00,3037.10009765625,3037.10009765625,3033.0,3033.10009765625,176
2025-11-11,10:25:00,3030.39990234375,3040.10009765625,3030.39990234375,3038.0,105
2025-11-11,10:30:00,3038.0,3045.0,3038.0,3043.0,152
2025-11-11,10:35:00,3043.800048828125,3045.0,3042.300048828125,3044.60009765625,84
2025-11-11,10:40:00,3044.60009765625,3046.5,3044.60009765625,3046.5,194
2025-11-11,10:45:00,3046.0,3047.89990234375,3042.199951171875,3045.699951171875,204
2025-11-11,10:50:00,3044.0,3050.0,3044.0,3050.0,194
2025-11-11,10:55:00,3050.0,3056.60009765625,3050.0,3056.0,462
2025-11-11,11:00:00,3056.0,3058.60009765625,3054.0,3054.89990234375,329
2025-11-11,11:05:00,3054.60009765625,3055.0,3053.5,3055.0,65
2025-11-11,11:10:00,3055.0,3056.699951171875,3051.0,3051.10009765625,445
2025-11-11,11:15:00,3051.0,3054.89990234375,3050.0,3054.699951171875,281
2025-11-11,11:20:00,3054.699951171875,3057.0,3054.300048828125,3057.0,154
2025-11-11,11:25:00,3056.89990234375,3056.89990234375,3049.60009765625,3053.699951171875,229
2025-11-11,11:30:00,3053.699951171875,3053.800048828125,3045.0,3045.0,425
2025-11-11,11:35:00,3049.800048828125,3050.0,3046.60009765625,3050.0,610
2025-11-11,11:40:00,3050.0,3050.0,3049.39990234375,3050.0,132
2025-11-11,11:45:00,3050.0,3050.0,3049.10009765625,3050.0,95
2025-11-11,11:50:00,3050.0,3050.0,3049.60009765625,3050.0,109
2025-11-11,11:55:00,3050.0,3050.0,3031.800048828125,3041.199951171875,599
2025-11-11,12:00:00,3043.89990234375,3050.0,3043.89990234375,3050.0,1959
2025-11-11,12:05:00,3044.199951171875,3044.199951171875,3036.800048828125,3039.89990234375,771
2025-11-11,12:10:00,3041.5,3042.5,3041.5,3042.5,110
2025-11-11,12:15:00,3044.300048828125,3044.300048828125,3031.60009765625,3031.60009765625,89
2025-11-11,12:20:00,3032.60009765625,3032.89990234375,3032.60009765625,3032.89990234375,2
2025-11-11,12:25:00,3033.10009765625,3033.800048828125,3033.10009765625,3033.800048828125,23
2025-11-11,12:30:00,3033.10009765625,3033.10009765625,3031.39990234375,3031.39990234375,23
2025-11-11,12:35:00,3031.39990234375,3032.10009765625,3031.39990234375,3032.10009765625,8
2025-11-11,12:40:00,3032.10009765625,3032.10009765625,3022.5,3022.5,707
2025-11-11,12:45:00,3024.800048828125,3025.699951171875,3021.89990234375,3025.0,239
2025-11-11,12:50:00,3022.60009765625,3023.300048828125,3010.0,3010.0,329
2025-11-11,12:55:00,3009.39990234375,3013.39990234375,3007.39990234375,3010.0,138
2025-11-11,13:00:00,3010.0,3015.10009765625,3008.10009765625,3010.800048828125,148
2025-11-11,13:05:00,3010.800048828125,3019.300048828125,3010.300048828125,3017.89990234375,132
2025-11-11,13:10:00,3018.800048828125,3020.0,3018.5,3018.5,3
2025-11-11,13:15:00,3020.0,3020.39990234375,3020.0,3020.39990234375,502
2025-11-11,13:20:00,3019.699951171875,3022.0,3019.0,3019.0,786
2025-11-11,13:25:00,3022.800048828125,3026.60009765625,3022.800048828125,3026.199951171875,129
2025-11-11,13:30:00,3026.10009765625,3026.60009765625,3026.0,3026.60009765625,19
2025-11-11,13:35:00,3026.60009765625,3032.800048828125,3026.60009765625,3031.0,267
2025-11-11,13:40:00,3033.0,3033.0,3030.10009765625,3030.89990234375,79
2025-11-11,13:45:00,3031.10009765625,3031.10009765625,3026.0,3026.0,62
2025-11-11,13:50:00,3026.0,3026.300048828125,3026.0,3026.0,107
2025-11-11,13:55:00,3026.0,3026.0,3022.39990234375,3022.39990234375,225
2025-11-11,14:00:00,3026.300048828125,3031.0,3026.300048828125,3031.0,95
2025-11-11,14:05:00,3030.800048828125,3040.699951171875,3030.800048828125,3040.699951171875,84
2025-11-11,14:10:00,3040.699951171875,3040.699951171875,3038.199951171875,3038.199951171875,28
2025-11-11,14:15:00,3047.89990234375,3047.89990234375,3035.800048828125,3035.800048828125,567
2025-11-11,14:20:00,3042.0,3042.10009765625,3042.0,3042.0,618
2025-11-11,14:25:00,3042.0,3044.0,3042.0,3042.5,166
2025-11-11,14:30:00,3042.5,3042.5,3041.0,3042.300048828125,190
2025-11-11,14:35:00,3041.0,3041.0,3038.199951171875,3039.699951171875,61
2025-11-11,14:40:00,3038.800048828125,3042.699951171875,3038.800048828125,3042.60009765625,48
2025-11-11,14:45:00,3043.199951171875,3044.89990234375,3041.800048828125,3042.60009765625,1209
2025-11-11,14:50:00,3042.699951171875,3049.0,3042.699951171875,3047.89990234375,864
2025-11-11,14:55:00,3047.89990234375,3050.0,3047.60009765625,3050.0,449
