Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,1325.4000244140625,1327.800048828125,1313.5,1327.300048828125,0
2025-11-11,09:20:00,1327.199951171875,1331.0,1322.699951171875,1330.4000244140625,35608
2025-11-11,09:25:00,1329.699951171875,1335.5,1328.0,1335.4000244140625,43035
2025-11-11,09:30:00,1334.4000244140625,1339.699951171875,1332.199951171875,1334.5,45284
2025-11-11,09:35:00,1335.300048828125,1338.0,1331.9000244140625,1335.0,20612
2025-11-11,09:40:00,1336.0999755859375,1340.0999755859375,1335.4000244140625,1338.300048828125,29581
2025-11-11,09:45:00,1337.9000244140625,1337.9000244140625,1326.5999755859375,1327.300048828125,34003
2025-11-11,09:50:00,1328.0999755859375,1329.5,1322.5999755859375,1325.300048828125,22540
2025-11-11,09:55:00,1325.0,1327.0999755859375,1323.0999755859375,1327.0999755859375,16476
2025-11-11,10:00:00,1327.5,1328.0,1320.800048828125,1321.0999755859375,53293
2025-11-11,10:05:00,1321.0,1321.0,1316.5,1316.5,19293
2025-11-11,10:10:00,1316.9000244140625,1320.9000244140625,1316.4000244140625,1320.300048828125,18453
2025-11-11,10:15:00,1320.0,1321.699951171875,1319.199951171875,1321.5,7910
2025-11-11,10:20:00,1321.300048828125,1323.9000244140625,1321.0999755859375,1322.4000244140625,19010
2025-11-11,10:25:00,1322.699951171875,1324.699951171875,1321.800048828125,1323.9000244140625,14805
2025-11-11,10:30:00,1324.199951171875,1324.699951171875,1313.699951171875,1314.199951171875,27832
2025-11-11,10:35:00,1314.5,1315.0,1313.0,1313.0,8412
2025-11-11,10:40:00,1312.9000244140625,1312.9000244140625,1310.300048828125,1312.300048828125,18751
2025-11-11,10:45:00,1312.199951171875,1314.9000244140625,1311.0999755859375,1312.9000244140625,4537
2025-11-11,10:50:00,1312.699951171875,1314.4000244140625,1312.5,1314.0,4029
2025-11-11,10:55:00,1313.199951171875,1314.5,1312.5,1313.5,2590
2025-11-11,11:00:00,1313.699951171875,1316.0,1313.699951171875,1314.699951171875,5182
2025-11-11,11:05:00,1314.4000244140625,1317.199951171875,1312.9000244140625,1316.800048828125,9369
2025-11-11,11:10:00,1316.5,1317.5999755859375,1315.5999755859375,1316.9000244140625,4184
2025-11-11,11:15:00,1317.5999755859375,1318.0999755859375,1313.4000244140625,1316.300048828125,6742
2025-11-11,11:20:00,1316.800048828125,1319.0999755859375,1316.5,1319.0,4731
2025-11-11,11:25:00,1318.5,1323.0,1318.5,1323.0,9430
2025-11-11,11:30:00,1322.9000244140625,1324.4000244140625,1321.9000244140625,1324.199951171875,6743
2025-11-11,11:35:00,1324.4000244140625,1324.800048828125,1323.0,1324.0,12214
2025-11-11,11:40:00,1324.0,1325.0,1322.9000244140625,1324.9000244140625,45335
2025-11-11,11:45:00,1324.699951171875,1324.699951171875,1321.199951171875,1323.0999755859375,9264
2025-11-11,11:50:00,1323.0,1327.4000244140625,1317.0,1326.800048828125,66958
2025-11-11,11:55:00,1327.0,1332.4000244140625,1326.5,1326.5999755859375,32608
2025-11-11,12:00:00,1326.800048828125,1332.4000244140625,1326.800048828125,1330.5,10094
2025-11-11,12:05:00,1330.300048828125,1335.4000244140625,1330.300048828125,1333.300048828125,54967
2025-11-11,12:10:00,1333.4000244140625,1334.4000244140625,1330.0,1330.300048828125,11412
2025-11-11,12:15:00,1330.199951171875,1331.4000244140625,1327.0,1329.5,15683
2025-11-11,12:20:00,1329.699951171875,1330.5999755859375,1328.800048828125,1329.699951171875,4964
2025-11-11,12:25:00,1329.5,1330.5,1328.5999755859375,1329.699951171875,4428
2025-11-11,12:30:00,1329.699951171875,1330.5999755859375,1328.800048828125,1329.300048828125,3270
2025-11-11,12:35:00,1329.300048828125,1329.300048828125,1327.0,1327.0999755859375,7031
2025-11-11,12:40:00,1327.0999755859375,1328.9000244140625,1326.800048828125,1327.5999755859375,4194
2025-11-11,12:45:00,1328.0,1329.0,1327.0,1328.199951171875,4330
2025-11-11,12:50:00,1328.199951171875,1329.4000244140625,1327.0,1327.5,47522
2025-11-11,12:55:00,1327.5,1329.0,1326.800048828125,1327.699951171875,6478
2025-11-11,13:00:00,1327.699951171875,1328.5,1323.0999755859375,1323.0999755859375,95454
2025-11-11,13:05:00,1323.0999755859375,1323.5999755859375,1321.699951171875,1323.0,7242
2025-11-11,13:10:00,1322.800048828125,1323.800048828125,1321.699951171875,1322.199951171875,6005
2025-11-11,13:15:00,1322.199951171875,1323.0999755859375,1320.5999755859375,1321.9000244140625,5223
2025-11-11,13:20:00,1321.0,1322.5999755859375,1321.0,1322.199951171875,3770
2025-11-11,13:25:00,1322.300048828125,1323.0999755859375,1317.199951171875,1318.4000244140625,10526
2025-11-11,13:30:00,1318.4000244140625,1318.9000244140625,1316.4000244140625,1316.699951171875,10012
2025-11-11,13:35:00,1317.0,1317.5999755859375,1316.4000244140625,1316.800048828125,5177
2025-11-11,13:40:00,1316.800048828125,1318.5999755859375,1316.699951171875,1317.5,5410
2025-11-11,13:45:00,1317.5999755859375,1318.0,1316.4000244140625,1316.5999755859375,7290
2025-11-11,13:50:00,1317.300048828125,1317.5999755859375,1315.199951171875,1315.199951171875,8531
2025-11-11,13:55:00,1315.300048828125,1315.4000244140625,1311.5,1312.699951171875,32734
2025-11-11,14:00:00,1312.199951171875,1314.699951171875,1311.800048828125,1312.4000244140625,14315
2025-11-11,14:05:00,1312.4000244140625,1313.0999755859375,1311.699951171875,1312.800048828125,6166
2025-11-11,14:10:00,1312.9000244140625,1314.5,1312.4000244140625,1313.300048828125,9644
2025-11-11,14:15:00,1313.300048828125,1313.9000244140625,1311.800048828125,1312.9000244140625,12613
2025-11-11,14:20:00,1312.9000244140625,1313.800048828125,1312.0,1313.0999755859375,6040
2025-11-11,14:25:00,1313.0999755859375,1314.5999755859375,1312.0999755859375,1314.0999755859375,12130
2025-11-11,14:30:00,1314.300048828125,1315.0,1312.300048828125,1312.4000244140625,20038
2025-11-11,14:35:00,1312.4000244140625,1313.0999755859375,1309.199951171875,1309.300048828125,17147
2025-11-11,14:40:00,1309.199951171875,1312.0999755859375,1308.300048828125,1311.199951171875,19550
2025-11-11,14:45:00,1311.199951171875,1311.9000244140625,1310.0,1310.0,7883
2025-11-11,14:50:00,1310.0,1312.5,1309.300048828125,1309.300048828125,10082
2025-11-11,14:55:00,1309.4000244140625,1311.300048828125,1309.4000244140625,1309.699951171875,7013
2025-11-11,15:00:00,1310.5,1312.300048828125,1310.5,1310.699951171875,7290
2025-11-11,15:05:00,1310.9000244140625,1311.199951171875,1310.0,1310.0,14786
2025-11-11,15:10:00,1310.5,1312.0,1308.5999755859375,1310.5,23972
2025-11-11,15:15:00,1311.0,1312.300048828125,1309.0,1311.199951171875,23135
2025-11-11,15:20:00,1311.199951171875,1312.4000244140625,1310.5999755859375,1310.800048828125,16252
2025-11-11,15:25:00,1311.0999755859375,1314.0,1311.0999755859375,1311.0999755859375,16079
