Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,3310.0,3313.0,3293.0,3296.199951171875,0
2025-11-11,09:20:00,3290.89990234375,3296.0,3289.5,3289.5,4074
2025-11-11,09:25:00,3289.199951171875,3296.300048828125,3289.199951171875,3293.39990234375,7410
2025-11-11,09:30:00,3292.0,3292.10009765625,3286.5,3289.0,5592
2025-11-11,09:35:00,3287.300048828125,3294.800048828125,3287.0,3291.199951171875,4642
2025-11-11,09:40:00,3292.5,3299.89990234375,3291.199951171875,3297.39990234375,2664
2025-11-11,09:45:00,3297.39990234375,3298.300048828125,3291.699951171875,3292.300048828125,4704
2025-11-11,09:50:00,3290.0,3304.89990234375,3286.89990234375,3304.89990234375,4621
2025-11-11,09:55:00,3304.0,3315.300048828125,3304.0,3315.300048828125,10181
2025-11-11,10:00:00,3316.0,3324.199951171875,3310.0,3313.199951171875,14144
2025-11-11,10:05:00,3313.89990234375,3317.0,3307.5,3311.39990234375,4574
2025-11-11,10:10:00,3310.199951171875,3313.699951171875,3305.0,3305.0,2192
2025-11-11,10:15:00,3307.39990234375,3311.10009765625,3307.39990234375,3310.5,1370
2025-11-11,10:20:00,3310.0,3315.89990234375,3306.300048828125,3313.800048828125,3181
2025-11-11,10:25:00,3313.5,3313.699951171875,3311.0,3311.0,3846
2025-11-11,10:30:00,3311.0,3312.10009765625,3307.699951171875,3312.10009765625,2314
2025-11-11,10:35:00,3312.10009765625,3312.10009765625,3293.39990234375,3295.39990234375,7979
2025-11-11,10:40:00,3294.89990234375,3294.89990234375,3290.0,3291.5,6692
2025-11-11,10:45:00,3291.5,3298.800048828125,3289.60009765625,3297.0,4984
2025-11-11,10:50:00,3296.199951171875,3297.800048828125,3288.0,3290.0,2864
2025-11-11,10:55:00,3290.0,3300.0,3290.0,3300.0,2773
2025-11-11,11:00:00,3297.800048828125,3297.800048828125,3290.0,3290.0,2455
2025-11-11,11:05:00,3290.0,3290.0,3287.0,3288.199951171875,1430
2025-11-11,11:10:00,3288.10009765625,3289.300048828125,3285.800048828125,3287.199951171875,1013
2025-11-11,11:15:00,3285.60009765625,3285.60009765625,3274.300048828125,3279.89990234375,4355
2025-11-11,11:20:00,3279.5,3279.5,3271.0,3271.5,2680
2025-11-11,11:25:00,3271.5,3272.0,3268.800048828125,3269.199951171875,2213
2025-11-11,11:30:00,3268.800048828125,3270.0,3265.89990234375,3267.10009765625,2045
2025-11-11,11:35:00,3266.89990234375,3267.199951171875,3261.10009765625,3263.89990234375,4512
2025-11-11,11:40:00,3263.0,3267.699951171875,3262.0,3266.699951171875,2866
2025-11-11,11:45:00,3266.60009765625,3266.60009765625,3263.0,3265.0,1508
2025-11-11,11:50:00,3265.10009765625,3268.0,3265.0,3267.0,4304
2025-11-11,11:55:00,3266.0,3266.0,3259.60009765625,3260.300048828125,1419
2025-11-11,12:00:00,3260.10009765625,3260.10009765625,3253.300048828125,3257.300048828125,2366
2025-11-11,12:05:00,3262.699951171875,3267.0,3262.39990234375,3264.5,1695
2025-11-11,12:10:00,3264.199951171875,3265.199951171875,3254.300048828125,3257.10009765625,1965
2025-11-11,12:15:00,3256.0,3257.10009765625,3252.10009765625,3252.10009765625,2253
2025-11-11,12:20:00,3252.60009765625,3252.60009765625,3235.39990234375,3236.5,6616
2025-11-11,12:25:00,3236.199951171875,3244.0,3235.89990234375,3244.0,3590
2025-11-11,12:30:00,3243.199951171875,3247.89990234375,3239.800048828125,3245.199951171875,2294
2025-11-11,12:35:00,3245.5,3246.199951171875,3242.89990234375,3244.0,2382
2025-11-11,12:40:00,3244.39990234375,3253.300048828125,3244.0,3251.60009765625,4653
2025-11-11,12:45:00,3251.60009765625,3251.60009765625,3249.699951171875,3250.39990234375,1536
2025-11-11,12:50:00,3250.300048828125,3250.800048828125,3249.39990234375,3249.39990234375,2752
2025-11-11,12:55:00,3249.5,3250.699951171875,3242.0,3242.699951171875,2312
2025-11-11,13:00:00,3243.0,3244.300048828125,3243.0,3244.300048828125,2008
2025-11-11,13:05:00,3244.699951171875,3251.5,3244.60009765625,3249.60009765625,2805
2025-11-11,13:10:00,3249.39990234375,3249.60009765625,3247.60009765625,3248.199951171875,760
2025-11-11,13:15:00,3248.5,3253.800048828125,3248.5,3252.10009765625,1241
2025-11-11,13:20:00,3252.10009765625,3252.10009765625,3245.10009765625,3248.800048828125,3357
2025-11-11,13:25:00,3248.60009765625,3256.199951171875,3248.60009765625,3252.60009765625,2355
2025-11-11,13:30:00,3252.699951171875,3252.699951171875,3251.300048828125,3251.800048828125,917
2025-11-11,13:35:00,3251.800048828125,3251.800048828125,3250.5,3251.39990234375,1029
2025-11-11,13:40:00,3251.300048828125,3251.39990234375,3250.0,3250.60009765625,1220
2025-11-11,13:45:00,3250.60009765625,3250.60009765625,3249.0,3249.5,728
2025-11-11,13:50:00,3249.5,3249.5,3249.39990234375,3249.5,752
2025-11-11,13:55:00,3249.39990234375,3249.39990234375,3234.800048828125,3236.699951171875,4676
2025-11-11,14:00:00,3236.699951171875,3236.699951171875,3225.0,3230.300048828125,4554
2025-11-11,14:05:00,3230.300048828125,3237.10009765625,3230.0,3230.0,3483
2025-11-11,14:10:00,3231.0,3231.0,3225.89990234375,3228.39990234375,3046
2025-11-11,14:15:00,3230.60009765625,3233.199951171875,3229.0,3232.5,2670
2025-11-11,14:20:00,3233.0,3235.199951171875,3231.0,3231.39990234375,1515
2025-11-11,14:25:00,3231.39990234375,3236.699951171875,3230.60009765625,3236.699951171875,1724
2025-11-11,14:30:00,3236.699951171875,3242.5,3236.0,3240.699951171875,3699
2025-11-11,14:35:00,3242.60009765625,3251.0,3242.60009765625,3249.5,3587
2025-11-11,14:40:00,3250.60009765625,3262.199951171875,3250.60009765625,3262.199951171875,3733
2025-11-11,14:45:00,3263.0,3267.0,3261.60009765625,3265.89990234375,3856
2025-11-11,14:50:00,3265.89990234375,3266.10009765625,3258.10009765625,3259.800048828125,3513
2025-11-11,14:55:00,3258.39990234375,3259.5,3256.5,3257.0,1590
2025-11-11,15:00:00,3256.89990234375,3265.5,3256.199951171875,3257.60009765625,10726
