Time,Open,High,Low,Close,Volume
09:15:00,513.3499755859375,514.3499755859375,510.20001220703125,514.3499755859375,0
09:20:00,514.5,514.5,512.4000244140625,512.5499877929688,9649
09:25:00,512.5499877929688,513.2999877929688,512.0,513.0999755859375,2598
09:30:00,513.0999755859375,514.8499755859375,512.1500244140625,514.75,4647
09:35:00,514.6500244140625,514.6500244140625,513.7000122070312,514.0499877929688,1016
09:40:00,514.0499877929688,514.5999755859375,513.25,513.8499755859375,2466
09:45:00,513.9500122070312,516.4500122070312,513.9500122070312,515.8499755859375,5172
09:50:00,515.8499755859375,517.2999877929688,515.7999877929688,516.2000122070312,3787
09:55:00,516.2999877929688,516.5,515.9500122070312,516.4000244140625,1907
10:00:00,516.0,517.5,516.0,517.4000244140625,3211
10:05:00,517.3499755859375,520.7000122070312,517.2999877929688,519.5,27774
10:10:00,519.4000244140625,522.0,519.0,520.5,60918
10:15:00,520.4500122070312,521.8499755859375,520.0,520.4000244140625,8977
10:20:00,520.4000244140625,520.6500244140625,520.0,520.5,5565
10:25:00,520.5,521.0999755859375,520.1500244140625,520.75,4471
10:30:00,520.75,520.75,520.0,520.5499877929688,5779
10:35:00,520.25,522.0,520.25,521.4500122070312,5583
10:40:00,521.4000244140625,522.0,520.7999877929688,521.0,7145
10:45:00,520.7999877929688,521.7000122070312,520.75,521.5,2772
10:50:00,521.5,521.5499877929688,521.0999755859375,521.0999755859375,1068
10:55:00,521.0999755859375,521.0999755859375,519.9000244140625,519.9500122070312,4114
11:00:00,519.8499755859375,520.4000244140625,519.6500244140625,520.0,4581
11:05:00,520.0,520.0,518.4500122070312,518.7000122070312,20422
11:10:00,518.6500244140625,519.7000122070312,518.2999877929688,518.2999877929688,11531
11:15:00,518.2999877929688,518.7999877929688,517.7000122070312,518.7999877929688,9400
11:20:00,518.7999877929688,518.7999877929688,518.0,518.0499877929688,5547
11:25:00,518.0,518.8499755859375,518.0,518.4500122070312,6662
11:30:00,518.4500122070312,518.9000244140625,518.25,518.5999755859375,2662
11:35:00,518.4500122070312,520.0,518.4500122070312,519.75,504345
11:40:00,519.75,520.0,519.6500244140625,519.9500122070312,412615
11:45:00,519.9000244140625,520.0,519.6500244140625,519.9000244140625,1630
11:50:00,520.0,520.0,519.6500244140625,519.9000244140625,106337
11:55:00,519.75,519.8499755859375,519.6500244140625,519.8499755859375,1970
12:00:00,519.7999877929688,519.8499755859375,518.9500122070312,519.2999877929688,3319
12:05:00,519.5,519.5,518.25,518.8499755859375,2697
12:10:00,518.7999877929688,519.0999755859375,518.3499755859375,518.5,1993
12:15:00,518.5,518.9500122070312,518.25,518.75,2439
12:20:00,518.8499755859375,519.4500122070312,518.4500122070312,519.4500122070312,3192
12:25:00,519.5,519.5999755859375,518.2999877929688,518.3499755859375,4421
12:30:00,518.4500122070312,518.9500122070312,518.1500244140625,518.8499755859375,3938
12:35:00,518.8499755859375,518.9500122070312,518.25,518.3499755859375,1653
12:40:00,518.2999877929688,518.6500244140625,518.1500244140625,518.4000244140625,1666
12:45:00,518.4000244140625,518.8499755859375,518.1500244140625,518.8499755859375,3299
12:50:00,518.7999877929688,518.8499755859375,518.4000244140625,518.8499755859375,4589
12:55:00,518.75,518.7999877929688,518.0,518.0999755859375,7006
13:00:00,518.25,518.25,518.1500244140625,518.2000122070312,1743
13:05:00,518.2000122070312,518.75,518.1500244140625,518.5499877929688,2258
13:10:00,518.5499877929688,518.6500244140625,517.0999755859375,517.4000244140625,86442
13:15:00,517.4000244140625,518.0,517.4000244140625,517.7000122070312,2702
13:20:00,517.6500244140625,518.1500244140625,517.4000244140625,518.1500244140625,66163
13:25:00,518.1500244140625,518.2000122070312,517.5499877929688,518.2000122070312,3204
13:30:00,518.2000122070312,518.2000122070312,517.8499755859375,517.9500122070312,2302
13:35:00,517.9500122070312,518.25,517.6500244140625,518.2000122070312,6683
13:40:00,518.2000122070312,518.2000122070312,518.2000122070312,518.2000122070312,1122
13:45:00,518.2000122070312,518.2000122070312,517.7000122070312,518.1500244140625,3969
13:50:00,518.1500244140625,518.1500244140625,517.6500244140625,517.7000122070312,2518
13:55:00,517.5,518.0499877929688,517.5,517.9000244140625,3899
14:00:00,517.9000244140625,518.1500244140625,517.5,517.5999755859375,13686
14:05:00,517.5999755859375,518.0,517.5,517.9000244140625,10031
14:10:00,517.9500122070312,517.9500122070312,517.5,517.5,4786
14:15:00,517.5999755859375,518.1500244140625,517.3499755859375,517.75,19313
14:20:00,517.75,518.0999755859375,516.75,517.0,49356
14:25:00,517.0,517.0,515.8499755859375,515.9000244140625,6103
14:30:00,515.9000244140625,515.9500122070312,515.0499877929688,515.0999755859375,6120
14:35:00,515.0999755859375,515.1500244140625,513.7999877929688,513.7999877929688,5966
14:40:00,513.9000244140625,514.7999877929688,513.7000122070312,514.4500122070312,12913
14:45:00,514.4000244140625,516.7999877929688,513.75,516.7999877929688,24179
14:50:00,516.7999877929688,517.9000244140625,515.8499755859375,517.9000244140625,23359
14:55:00,517.75,517.9000244140625,517.5999755859375,517.9000244140625,19300
15:00:00,517.9000244140625,518.0999755859375,517.5999755859375,518.0,26378
15:05:00,518.1500244140625,519.9500122070312,518.0999755859375,519.9500122070312,22380
15:10:00,519.9500122070312,520.0,519.2000122070312,519.2000122070312,27456
15:15:00,519.1500244140625,519.2000122070312,518.6500244140625,518.9000244140625,12309
15:20:00,518.7000122070312,520.0,518.1500244140625,519.4500122070312,42853
15:25:00,519.75,520.0,517.8499755859375,520.0,45977
