Time,Open,High,Low,Close,Volume
09:15:00,16210.0,16296.0,16160.0,16197.0,0
09:20:00,16180.0,16229.0,16161.0,16190.0,1175
09:25:00,16190.0,16204.0,16165.0,16184.0,491
09:30:00,16187.0,16190.0,16161.0,16188.0,691
09:35:00,16188.0,16189.0,16161.0,16189.0,262
09:40:00,16212.0,16300.0,16210.0,16281.0,1398
09:45:00,16279.0,16349.0,16267.0,16330.0,853
09:50:00,16332.0,16339.0,16307.0,16312.0,538
09:55:00,16312.0,16322.0,16290.0,16290.0,612
10:00:00,16290.0,16290.0,16223.0,16252.0,1125
10:05:00,16236.0,16259.0,16214.0,16214.0,318
10:10:00,16230.0,16230.0,16165.0,16177.0,648
10:15:00,16177.0,16188.0,16174.0,16175.0,284
10:20:00,16181.0,16189.0,16113.0,16129.0,892
10:25:00,16123.0,16150.0,16110.0,16150.0,426
10:30:00,16148.0,16159.0,16116.0,16127.0,143
10:35:00,16115.0,16166.0,16110.0,16146.0,372
10:40:00,16151.0,16151.0,16103.0,16120.0,255
10:45:00,16119.0,16119.0,16102.0,16108.0,217
10:50:00,16108.0,16110.0,16074.0,16091.0,577
10:55:00,16085.0,16100.0,16085.0,16085.0,93
11:00:00,16092.0,16094.0,16051.0,16075.0,367
11:05:00,16080.0,16115.0,16070.0,16101.0,379
11:10:00,16097.0,16104.0,16060.0,16080.0,460
11:15:00,16090.0,16110.0,16090.0,16110.0,277
11:20:00,16110.0,16110.0,16069.0,16070.0,174
11:25:00,16070.0,16082.0,16069.0,16080.0,324
11:30:00,16080.0,16110.0,16070.0,16071.0,542
11:35:00,16082.0,16096.0,16071.0,16077.0,202
11:40:00,16084.0,16091.0,16068.0,16080.0,169
11:45:00,16071.0,16086.0,16071.0,16086.0,85
11:50:00,16086.0,16090.0,16075.0,16078.0,224
11:55:00,16078.0,16090.0,16078.0,16084.0,79
12:00:00,16084.0,16096.0,16074.0,16088.0,263
12:05:00,16088.0,16171.0,16088.0,16131.0,47240
12:10:00,16112.0,16117.0,16091.0,16096.0,77
12:15:00,16095.0,16097.0,16095.0,16095.0,89
12:20:00,16095.0,16125.0,16092.0,16124.0,291
12:25:00,16110.0,16124.0,16110.0,16114.0,207
12:30:00,16114.0,16124.0,16074.0,16077.0,852
12:35:00,16077.0,16088.0,16062.0,16062.0,373
12:40:00,16068.0,16068.0,16020.0,16046.0,729
12:45:00,16047.0,16047.0,16015.0,16015.0,588
12:50:00,16021.0,16021.0,15976.0,15976.0,1450
12:55:00,15979.0,16039.0,15957.0,16029.0,769
13:00:00,16029.0,16146.0,16029.0,16118.0,1643
13:05:00,16126.0,16168.0,16111.0,16147.0,1797
13:10:00,16161.0,16190.0,16128.0,16169.0,873
13:15:00,16168.0,16180.0,16156.0,16158.0,357
13:20:00,16143.0,16157.0,16130.0,16130.0,213
13:25:00,16131.0,16153.0,16131.0,16142.0,83
13:30:00,16142.0,16150.0,16140.0,16140.0,88
13:35:00,16139.0,16154.0,16125.0,16142.0,92
13:40:00,16152.0,16154.0,16130.0,16150.0,194
13:45:00,16152.0,16154.0,16120.0,16128.0,208
13:50:00,16132.0,16137.0,16118.0,16120.0,79
13:55:00,16121.0,16130.0,16115.0,16115.0,110
14:00:00,16123.0,16123.0,16098.0,16103.0,686
14:05:00,16103.0,16112.0,16100.0,16103.0,282
14:10:00,16103.0,16109.0,16100.0,16109.0,41
14:15:00,16104.0,16111.0,16104.0,16110.0,75
14:20:00,16104.0,16122.0,16100.0,16112.0,212
14:25:00,16112.0,16112.0,16100.0,16102.0,57
14:30:00,16102.0,16119.0,16100.0,16102.0,389
14:35:00,16115.0,16115.0,16097.0,16100.0,145
14:40:00,16105.0,16106.0,16100.0,16100.0,284
14:45:00,16106.0,16115.0,16100.0,16115.0,159
14:50:00,16107.0,16124.0,16105.0,16124.0,214
14:55:00,16133.0,16135.0,16105.0,16105.0,210
15:00:00,16114.0,16145.0,16108.0,16110.0,614
15:05:00,16111.0,16125.0,16102.0,16109.0,341
15:10:00,16103.0,16134.0,16103.0,16116.0,936
15:15:00,16133.0,16138.0,16110.0,16110.0,1470
15:20:00,16117.0,16150.0,16110.0,16141.0,2151
15:25:00,16144.0,16175.0,16093.0,16175.0,1038
