Date,Time,Open,High,Low,Close,Volume
2025-11-11,09:15:00,795.1500244140625,795.1500244140625,781.5,781.9500122070312,0
2025-11-11,09:20:00,781.7999877929688,781.9000244140625,778.1500244140625,780.0,10173
2025-11-11,09:25:00,780.0,780.5499877929688,778.4000244140625,779.7999877929688,7369
2025-11-11,09:30:00,779.5999755859375,780.4500122070312,776.4000244140625,777.3499755859375,6068
2025-11-11,09:35:00,777.4500122070312,778.3499755859375,777.4500122070312,777.5999755859375,4792
2025-11-11,09:40:00,778.0,778.0499877929688,776.4000244140625,777.7000122070312,4896
2025-11-11,09:45:00,777.5,780.5499877929688,777.5,778.3499755859375,5739
2025-11-11,09:50:00,778.4500122070312,779.1500244140625,777.5999755859375,777.5999755859375,3129
2025-11-11,09:55:00,777.4000244140625,777.4000244140625,775.2000122070312,776.0,4882
2025-11-11,10:00:00,776.5999755859375,777.0,775.9500122070312,776.9500122070312,1764
2025-11-11,10:05:00,777.4500122070312,779.0499877929688,777.4500122070312,778.5,1938
2025-11-11,10:10:00,779.0,779.5,777.5499877929688,777.5999755859375,5681
2025-11-11,10:15:00,777.8499755859375,778.7999877929688,777.4000244140625,777.75,2074
2025-11-11,10:20:00,778.2999877929688,778.9500122070312,777.2000122070312,777.5499877929688,1837
2025-11-11,10:25:00,777.5,778.1500244140625,775.3499755859375,776.0999755859375,5745
2025-11-11,10:30:00,776.0999755859375,776.6500244140625,775.75,776.5999755859375,1746
2025-11-11,10:35:00,776.0499877929688,776.5,773.1500244140625,773.1500244140625,10161
2025-11-11,10:40:00,773.4500122070312,773.4500122070312,769.9000244140625,770.2000122070312,15317
2025-11-11,10:45:00,770.2000122070312,771.0,770.0,770.4500122070312,3236
2025-11-11,10:50:00,770.5,770.9000244140625,769.5,770.9000244140625,7687
2025-11-11,10:55:00,771.0,772.9500122070312,771.0,771.8499755859375,3553
2025-11-11,11:00:00,772.0499877929688,772.4500122070312,771.25,771.4000244140625,655
2025-11-11,11:05:00,771.4000244140625,771.5499877929688,771.0,771.0499877929688,3232
2025-11-11,11:10:00,771.25,771.7999877929688,770.75,771.1500244140625,2509
2025-11-11,11:15:00,771.1500244140625,771.9500122070312,771.0,771.7000122070312,701
2025-11-11,11:20:00,771.7000122070312,772.0,770.4000244140625,771.2000122070312,9477
2025-11-11,11:25:00,771.2000122070312,771.2000122070312,769.7000122070312,770.2000122070312,7099
2025-11-11,11:30:00,770.0,771.0,770.0,770.3499755859375,5365
2025-11-11,11:35:00,770.25,770.25,769.7000122070312,770.0,2158
2025-11-11,11:40:00,770.0,770.0,768.7000122070312,768.9500122070312,4827
2025-11-11,11:45:00,768.7000122070312,768.9000244140625,767.5,768.2000122070312,4331
2025-11-11,11:50:00,768.1500244140625,768.4500122070312,767.0999755859375,768.0,12100
2025-11-11,11:55:00,767.6500244140625,768.25,766.5,767.1500244140625,7301
2025-11-11,12:00:00,767.5,767.9500122070312,766.6500244140625,767.0,5072
2025-11-11,12:05:00,766.0,766.1500244140625,763.5,763.8499755859375,13530
2025-11-11,12:10:00,765.0499877929688,766.0,763.7999877929688,765.8499755859375,12943
2025-11-11,12:15:00,765.2999877929688,766.2000122070312,764.9000244140625,765.25,6021
2025-11-11,12:20:00,765.8499755859375,766.1500244140625,765.0999755859375,765.75,1981
2025-11-11,12:25:00,765.75,766.75,765.5,765.5,2544
2025-11-11,12:30:00,765.5,766.0,765.0499877929688,765.3499755859375,4338
2025-11-11,12:35:00,765.2999877929688,765.9000244140625,764.5,765.5,6753
2025-11-11,12:40:00,765.5,765.7999877929688,764.8499755859375,765.0499877929688,3751
2025-11-11,12:45:00,765.0,765.9000244140625,764.5,765.0499877929688,3883
2025-11-11,12:50:00,765.75,766.6500244140625,765.25,765.75,2661
2025-11-11,12:55:00,765.75,766.1500244140625,764.75,765.0,4315
2025-11-11,13:00:00,765.0,765.9500122070312,764.5,765.0499877929688,7380
2025-11-11,13:05:00,765.3499755859375,765.5499877929688,764.75,765.1500244140625,2816
2025-11-11,13:10:00,765.2000122070312,766.3499755859375,765.0,766.2000122070312,8503
2025-11-11,13:15:00,766.0499877929688,766.6500244140625,766.0,766.0499877929688,2861
2025-11-11,13:20:00,766.1500244140625,766.4500122070312,765.4000244140625,765.6500244140625,6283
2025-11-11,13:25:00,765.5,765.75,765.2000122070312,765.2999877929688,1942
2025-11-11,13:30:00,765.4500122070312,766.2000122070312,765.2999877929688,766.2000122070312,3231
2025-11-11,13:35:00,767.2999877929688,778.2000122070312,766.7999877929688,775.1500244140625,163296
2025-11-11,13:40:00,775.2000122070312,777.0,766.8499755859375,773.9000244140625,94205
2025-11-11,13:45:00,773.4000244140625,777.5499877929688,772.0499877929688,774.7000122070312,51272
2025-11-11,13:50:00,774.7000122070312,777.2000122070312,773.0,774.0,30183
2025-11-11,13:55:00,773.5,779.2000122070312,773.0,777.0,25959
