Time,Open,High,Low,Close,Volume
09:15:00,779.8499755859375,779.8499755859375,773.9000244140625,774.8499755859375,0
09:20:00,774.9000244140625,775.6500244140625,772.5,772.5,71925
09:25:00,772.5,774.0,771.75,772.5,101348
09:30:00,772.5,772.5,770.2000122070312,771.25,114246
09:35:00,771.3499755859375,772.7000122070312,770.5999755859375,772.0999755859375,71836
09:40:00,772.2000122070312,772.8499755859375,771.1500244140625,772.75,31870
09:45:00,771.9500122070312,772.3499755859375,771.2999877929688,772.1500244140625,19498
09:50:00,772.0999755859375,772.6500244140625,771.5,772.2999877929688,12396
09:55:00,772.2999877929688,773.0499877929688,771.9500122070312,771.9500122070312,26246
10:00:00,772.3499755859375,772.9000244140625,771.9000244140625,771.9000244140625,16677
10:05:00,772.0,772.5499877929688,771.3499755859375,771.9500122070312,24622
10:10:00,771.9500122070312,772.3499755859375,771.1500244140625,771.4000244140625,22009
10:15:00,771.4000244140625,771.8499755859375,770.5499877929688,771.25,23245
10:20:00,771.0499877929688,771.6500244140625,770.5999755859375,770.8499755859375,16620
10:25:00,771.1500244140625,771.2999877929688,770.4500122070312,770.7000122070312,12170
10:30:00,770.7000122070312,770.7000122070312,770.0999755859375,770.5499877929688,16430
10:35:00,770.5,770.5499877929688,768.5,768.9000244140625,31019
10:40:00,768.75,770.2000122070312,768.5,769.9000244140625,46577
10:45:00,769.5999755859375,770.5999755859375,769.1500244140625,769.2000122070312,18690
10:50:00,769.25,770.1500244140625,769.0,770.0999755859375,15757
10:55:00,770.0999755859375,770.4000244140625,769.5499877929688,769.9000244140625,12217
11:00:00,769.9000244140625,770.2000122070312,768.75,769.5499877929688,13604
11:05:00,769.5499877929688,769.5499877929688,769.0,769.0,9316
11:10:00,769.25,769.6500244140625,769.0,769.4000244140625,7196
11:15:00,769.4500122070312,769.4500122070312,768.5999755859375,768.5999755859375,11175
11:20:00,768.5499877929688,768.8499755859375,768.0,768.0,16470
11:25:00,768.0,769.2999877929688,767.7000122070312,769.2000122070312,22561
11:30:00,769.1500244140625,769.6500244140625,768.0,768.6500244140625,13453
11:35:00,768.3499755859375,768.3499755859375,766.5,766.7000122070312,35870
11:40:00,766.7000122070312,767.0499877929688,766.2999877929688,766.5,24702
11:45:00,766.4000244140625,767.0499877929688,766.2999877929688,766.7999877929688,13246
11:50:00,766.75,767.0499877929688,766.5499877929688,766.5999755859375,13785
11:55:00,766.5999755859375,767.75,766.2999877929688,766.2999877929688,28027
12:00:00,766.4500122070312,767.2999877929688,766.0999755859375,767.0,15031
12:05:00,767.0,767.2999877929688,766.5999755859375,766.6500244140625,33484
12:10:00,766.5999755859375,766.9000244140625,766.0,766.4500122070312,12145
12:15:00,766.0999755859375,766.4000244140625,766.0,766.0499877929688,6297
12:20:00,765.3499755859375,766.1500244140625,765.25,765.6500244140625,16719
12:25:00,765.5,765.6500244140625,764.0499877929688,764.7000122070312,20443
12:30:00,764.4000244140625,765.25,764.25,764.75,12062
12:35:00,765.0499877929688,765.0499877929688,763.5999755859375,764.5,28803
12:40:00,764.0,764.7999877929688,763.5,763.5999755859375,16550
12:45:00,763.5999755859375,763.6500244140625,762.3499755859375,763.0,26992
12:50:00,763.0999755859375,763.25,762.5,762.9500122070312,14094
12:55:00,762.8499755859375,763.3499755859375,762.5,762.7000122070312,14612
13:00:00,762.4500122070312,762.7000122070312,761.5,761.9000244140625,82312
13:05:00,761.9000244140625,765.3499755859375,761.75,764.0999755859375,71602
13:10:00,764.4000244140625,765.0,763.7999877929688,764.2999877929688,19886
13:15:00,764.2999877929688,765.4500122070312,764.25,764.9500122070312,31796
13:20:00,764.9500122070312,765.5999755859375,764.6500244140625,765.0,15965
13:25:00,765.0499877929688,765.8499755859375,764.7999877929688,765.6500244140625,33803
13:30:00,765.6500244140625,766.0999755859375,765.0499877929688,765.4000244140625,19246
13:35:00,765.3499755859375,765.7999877929688,764.8499755859375,764.9000244140625,17622
13:40:00,765.25,765.2999877929688,764.7000122070312,764.75,17858
13:45:00,764.7000122070312,765.2000122070312,764.3499755859375,764.7000122070312,24239
13:50:00,764.8499755859375,765.3499755859375,764.2999877929688,764.9000244140625,15198
13:55:00,765.0,765.2000122070312,764.7000122070312,765.2000122070312,7604
14:00:00,765.1500244140625,765.5499877929688,764.7999877929688,765.0999755859375,19130
14:05:00,765.0499877929688,765.1500244140625,764.6500244140625,765.0499877929688,10852
14:10:00,764.8499755859375,765.3499755859375,764.7999877929688,765.0,11715
14:15:00,765.1500244140625,765.5,764.9000244140625,765.0,11825
14:20:00,765.4500122070312,765.4500122070312,764.75,764.7999877929688,17404
14:25:00,764.7000122070312,765.5,764.6500244140625,765.5,25373
14:30:00,765.4000244140625,765.5,765.0,765.0,15407
14:35:00,764.9500122070312,765.4500122070312,764.7999877929688,764.9000244140625,23603
14:40:00,765.0,765.8499755859375,764.7000122070312,765.0999755859375,22140
14:45:00,765.0999755859375,765.3499755859375,764.0999755859375,764.0999755859375,14519
14:50:00,764.25,765.0499877929688,764.0999755859375,765.0,29947
14:55:00,765.0,765.25,764.5999755859375,765.0,22357
15:00:00,765.0,765.2000122070312,764.0,764.2000122070312,89949
15:05:00,764.0999755859375,764.9500122070312,764.0,764.4500122070312,96313
15:10:00,764.4500122070312,764.4500122070312,763.2999877929688,763.5499877929688,91886
15:15:00,763.4000244140625,763.9000244140625,763.0999755859375,763.7000122070312,112665
15:20:00,764.1500244140625,765.0499877929688,762.4500122070312,765.0,128909
15:25:00,765.0499877929688,768.0,764.2999877929688,764.2999877929688,109245
